Time(s),LateralError_e(m),ControlOutput_u,VehiclePos_y(m),ReferencePos_r(m),P_Term,I_Term,D_Term,SteeringAngle_delta(deg),VehicleGlobalX(m),VehicleGlobalZ(m),TargetGlobalX(m),TargetGlobalZ(m)
267.0599,-0.0177,0.0078,-0.0177,0.0000,0.0354,0.0176,-0.0453,0.4437,29.4686,-51.7786,29.6217,-51.8952
267.0799,-0.0169,0.0086,-0.0169,0.0000,0.0338,0.0177,-0.0429,0.2996,29.3200,-51.6447,29.4839,-51.7715
267.0999,-0.0167,0.0254,-0.0167,0.0000,0.0333,0.0177,-0.0256,0.8880,29.1715,-51.5108,29.3263,-51.6293
267.1199,-0.0209,0.1669,-0.0209,0.0000,0.0418,0.0178,0.1073,3.8880,29.0235,-51.3762,29.1722,-51.4899
267.1399,-0.0174,0.0031,-0.0174,0.0000,0.0349,0.0178,-0.0495,0.8880,28.8757,-51.2414,29.0396,-51.3694
267.1599,-0.0170,0.0187,-0.0170,0.0000,0.0340,0.0178,-0.0332,0.6539,28.7281,-51.1066,28.8817,-51.2255
267.1799,-0.0160,0.0077,-0.0160,0.0000,0.0321,0.0179,-0.0423,0.2685,28.5804,-50.9717,28.7390,-51.0949
267.1999,-0.0166,0.0494,-0.0166,0.0000,0.0333,0.0179,-0.0018,1.7277,28.4330,-50.8365,28.5927,-50.9605
267.2199,-0.0213,0.1887,-0.0213,0.0000,0.0426,0.0179,0.1282,4.7277,28.2863,-50.7005,28.4353,-50.8153
267.2399,-0.0186,0.0362,-0.0186,0.0000,0.0371,0.0180,-0.0189,1.7277,28.1399,-50.5642,28.3034,-50.6932
267.2599,-0.0186,0.0485,-0.0186,0.0000,0.0372,0.0180,-0.0067,1.6980,27.9938,-50.4277,28.1455,-50.5465
267.2799,-0.0168,-0.0032,-0.0168,0.0000,0.0335,0.0180,-0.0548,-0.1119,27.8476,-50.2912,28.0068,-50.4171
267.2999,-0.0169,0.0309,-0.0169,0.0000,0.0338,0.0181,-0.0209,1.0821,27.7016,-50.1545,27.8581,-50.2780
267.3199,-0.0178,0.0688,-0.0178,0.0000,0.0355,0.0181,0.0152,2.4087,27.5560,-50.0174,27.7100,-50.1389
267.3399,-0.0189,0.0944,-0.0189,0.0000,0.0378,0.0181,0.0384,3.3028,27.4109,-49.8798,27.5734,-50.0100
267.3599,-0.0182,0.0520,-0.0182,0.0000,0.0364,0.0182,-0.0025,1.8215,27.2660,-49.7419,27.4271,-49.8716
267.3799,-0.0192,0.0834,-0.0192,0.0000,0.0384,0.0182,0.0268,2.9181,27.1216,-49.6035,27.2710,-49.7234
267.3999,-0.0199,0.0905,-0.0199,0.0000,0.0399,0.0183,0.0324,3.1665,26.9777,-49.4646,27.1247,-49.5838
267.4199,-0.0168,-0.0206,-0.0168,0.0000,0.0336,0.0183,-0.0725,0.1665,26.8338,-49.3257,26.9837,-49.4489
267.4399,-0.0162,0.0012,-0.0162,0.0000,0.0324,0.0183,-0.0495,0.0433,26.6900,-49.1868,26.8487,-49.3192
267.4599,-0.0171,0.0556,-0.0171,0.0000,0.0342,0.0184,0.0031,1.9467,26.5464,-49.0475,26.6940,-49.1702
267.4799,-0.0156,0.0110,-0.0156,0.0000,0.0313,0.0184,-0.0387,0.3844,26.4029,-48.9082,26.5522,-49.0330
267.4999,-0.0154,0.0246,-0.0154,0.0000,0.0308,0.0184,-0.0245,0.8626,26.2595,-48.7688,26.4093,-48.8943
267.5199,-0.0152,0.0323,-0.0152,0.0000,0.0304,0.0185,-0.0165,1.1319,26.1163,-48.6292,26.2671,-48.7556
267.5399,-0.0176,0.1132,-0.0176,0.0000,0.0352,0.0185,0.0596,3.9634,25.9737,-48.4889,26.1334,-48.6249
267.5599,-0.0154,0.0148,-0.0154,0.0000,0.0308,0.0185,-0.0346,0.9634,25.8313,-48.3485,25.9872,-48.4815
267.5799,-0.0157,0.0423,-0.0157,0.0000,0.0313,0.0186,-0.0076,1.4790,25.6891,-48.2079,25.8377,-48.3342
267.5999,-0.0160,0.0553,-0.0160,0.0000,0.0319,0.0186,0.0048,1.9371,25.5472,-48.0669,25.7040,-48.2020
267.6199,-0.0185,0.1279,-0.0185,0.0000,0.0370,0.0186,0.0723,4.4776,25.4060,-47.9253,25.5656,-48.0648
267.6399,-0.0141,-0.0419,-0.0141,0.0000,0.0283,0.0187,-0.0889,1.4776,25.2651,-47.7834,25.4132,-47.9131
267.6599,-0.0145,0.0173,-0.0145,0.0000,0.0289,0.0187,-0.0303,0.6064,25.1242,-47.6414,25.2788,-47.7788
267.6799,-0.0141,0.0245,-0.0141,0.0000,0.0283,0.0187,-0.0225,0.8578,24.9835,-47.4992,25.1282,-47.6278
267.6999,-0.0145,0.0492,-0.0145,0.0000,0.0291,0.0187,0.0014,1.7227,24.8431,-47.3569,24.9863,-47.4850
267.7199,-0.0116,-0.0381,-0.0116,0.0000,0.0233,0.0188,-0.0802,-1.2773,24.7024,-47.2147,24.8513,-47.3486
267.7399,-0.0123,0.0260,-0.0123,0.0000,0.0246,0.0188,-0.0173,0.9117,24.5619,-47.0723,24.7131,-47.2085
267.7599,-0.0162,0.1513,-0.0162,0.0000,0.0324,0.0188,0.1002,3.9117,24.4221,-46.9294,24.5634,-47.0562
267.7799,-0.0151,0.0624,-0.0151,0.0000,0.0301,0.0188,0.0135,2.1857,24.2825,-46.7861,24.4246,-46.9145
267.7999,-0.0123,-0.0271,-0.0123,0.0000,0.0246,0.0189,-0.0706,-0.8143,24.1429,-46.6429,24.2932,-46.7799
267.8199,-0.0176,0.1689,-0.0176,0.0000,0.0351,0.0189,0.1149,2.1857,24.0036,-46.4994,24.1604,-46.6435
267.8399,-0.0124,-0.0477,-0.0124,0.0000,0.0249,0.0189,-0.0915,-0.8143,23.8641,-46.3560,24.0114,-46.4898
267.8599,-0.0135,0.0346,-0.0135,0.0000,0.0270,0.0190,-0.0113,1.2117,23.7249,-46.2125,23.8711,-46.3445
267.8799,-0.0144,0.0679,-0.0144,0.0000,0.0288,0.0190,0.0201,2.3766,23.5860,-46.0685,23.7377,-46.2058
267.8999,-0.0159,0.1006,-0.0159,0.0000,0.0317,0.0190,0.0498,3.5204,23.4477,-45.9240,23.6010,-46.0634
267.9199,-0.0164,0.0891,-0.0164,0.0000,0.0328,0.0191,0.0372,3.1186,23.3100,-45.7791,23.4530,-45.9085
267.9399,-0.0158,0.0491,-0.0158,0.0000,0.0315,0.0191,-0.0015,1.7199,23.1724,-45.6339,23.3159,-45.7645
267.9599,-0.0150,0.0266,-0.0150,0.0000,0.0300,0.0191,-0.0225,0.9309,23.0351,-45.4885,23.1861,-45.6277
267.9799,-0.0197,0.1796,-0.0197,0.0000,0.0394,0.0192,0.1211,3.9309,22.8984,-45.3425,23.0359,-45.4688
267.9999,-0.0135,-0.0731,-0.0135,0.0000,0.0270,0.0192,-0.1192,0.9309,22.7618,-45.1964,22.9077,-45.3328
268.0199,-0.0136,-0.0038,-0.0136,0.0000,0.0272,0.0192,-0.0501,-0.1313,22.6252,-45.0503,22.7740,-45.1903
268.0399,-0.0135,0.0225,-0.0135,0.0000,0.0270,0.0192,-0.0238,0.7866,22.4888,-44.9041,22.6374,-45.0444
268.0599,-0.0145,0.0636,-0.0145,0.0000,0.0289,0.0193,0.0154,2.2244,22.3527,-44.7575,22.5026,-44.8998
268.0799,-0.0155,0.0854,-0.0155,0.0000,0.0309,0.0193,0.0352,2.9890,22.2171,-44.6105,22.3564,-44.7425
268.0999,-0.0148,0.0457,-0.0148,0.0000,0.0296,0.0193,-0.0032,1.6012,22.0817,-44.4633,22.2211,-44.5963
268.1199,-0.0127,-0.0161,-0.0127,0.0000,0.0253,0.0193,-0.0608,-0.5636,21.9463,-44.3161,22.0929,-44.4574
268.1399,-0.0171,0.1501,-0.0171,0.0000,0.0342,0.0194,0.0965,2.4364,21.8113,-44.1686,21.9634,-44.3165
268.1599,-0.0127,-0.0364,-0.0127,0.0000,0.0253,0.0194,-0.0811,-0.5636,21.6761,-44.0211,21.8181,-44.1580
268.1799,-0.0140,0.0488,-0.0140,0.0000,0.0280,0.0194,0.0013,1.7067,21.5413,-43.8734,21.6814,-44.0082
268.1999,-0.0130,0.0185,-0.0130,0.0000,0.0260,0.0195,-0.0269,0.6486,21.4065,-43.7256,21.5514,-43.8652
268.2199,-0.0138,0.0577,-0.0138,0.0000,0.0276,0.0195,0.0106,2.0190,21.2721,-43.5775,21.4184,-43.7185
268.2399,-0.0186,0.1960,-0.0186,0.0000,0.0373,0.0195,0.1392,5.0190,21.1386,-43.4286,21.2743,-43.5590
268.2599,-0.0181,0.1036,-0.0181,0.0000,0.0363,0.0196,0.0478,3.6263,21.0056,-43.2792,21.1408,-43.4106
268.2799,-0.0130,-0.0777,-0.0130,0.0000,0.0259,0.0196,-0.1232,0.6263,20.8728,-43.1298,21.0145,-43.2698
268.2999,-0.0143,0.0325,-0.0143,0.0000,0.0287,0.0196,-0.0158,1.1373,20.7401,-42.9801,20.8868,-43.1270
268.3199,-0.0133,0.0096,-0.0133,0.0000,0.0266,0.0196,-0.0366,0.3368,20.6075,-42.8304,20.7529,-42.9767
268.3399,-0.0161,0.1129,-0.0161,0.0000,0.0321,0.0197,0.0611,3.3368,20.4754,-42.6802,20.6089,-42.8144
268.3599,-0.0119,-0.0439,-0.0119,0.0000,0.0239,0.0197,-0.0875,0.3368,20.3434,-42.5299,20.4808,-42.6695
268.3799,-0.0111,-0.0195,-0.0111,0.0000,0.0223,0.0197,-0.0615,-0.6819,20.2113,-42.3798,20.3497,-42.5207
268.3999,-0.0131,0.0721,-0.0131,0.0000,0.0261,0.0197,0.0262,2.3181,20.0796,-42.2293,20.2242,-42.3779
268.4199,-0.0149,0.1131,-0.0149,0.0000,0.0298,0.0198,0.0635,3.9584,19.9485,-42.0782,20.0945,-42.2296
268.4399,-0.0109,-0.0427,-0.0109,0.0000,0.0218,0.0198,-0.0842,0.9584,19.8176,-41.9270,19.9584,-42.0736
268.4599,-0.0102,-0.0172,-0.0102,0.0000,0.0203,0.0198,-0.0573,-0.6008,19.6867,-41.7758,19.8261,-41.9213
268.4799,-0.0102,0.0160,-0.0102,0.0000,0.0204,0.0198,-0.0243,0.5596,19.5558,-41.6246,19.6942,-41.7690
268.4999,-0.0149,0.1696,-0.0149,0.0000,0.0298,0.0199,0.1199,3.5596,19.4255,-41.4729,19.5706,-41.6257
268.5199,-0.0109,-0.0174,-0.0109,0.0000,0.0217,0.0199,-0.0590,0.5596,19.2953,-41.3211,19.4354,-41.4684
268.5399,-0.0115,0.0353,-0.0115,0.0000,0.0231,0.0199,-0.0077,1.2348,19.1653,-41.1691,19.3063,-41.3178
268.5599,-0.0107,0.0162,-0.0107,0.0000,0.0215,0.0199,-0.0252,0.5670,19.0354,-41.0170,19.1738,-41.1626
268.5799,-0.0117,0.0590,-0.0117,0.0000,0.0234,0.0200,0.0156,2.0637,18.9058,-40.8646,19.0462,-41.0125
268.5999,-0.0120,0.0591,-0.0120,0.0000,0.0240,0.0200,0.0151,2.0674,18.7766,-40.7119,18.9123,-40.8545
268.6199,-0.0128,0.0751,-0.0128,0.0000,0.0256,0.0200,0.0294,2.6275,18.6479,-40.5589,18.7821,-40.7004
268.6399,-0.0135,0.0778,-0.0135,0.0000,0.0269,0.0200,0.0308,2.7221,18.5196,-40.4055,18.6524,-40.5462
268.6599,-0.0120,0.0180,-0.0120,0.0000,0.0241,0.0201,-0.0261,0.6311,18.3914,-40.2519,18.5309,-40.4013
268.6799,-0.0117,0.0241,-0.0117,0.0000,0.0235,0.0201,-0.0195,0.8434,18.2634,-40.0983,18.3979,-40.2421
268.6999,-0.0115,0.0267,-0.0115,0.0000,0.0229,0.0201,-0.0163,0.9347,18.1356,-39.9445,18.2711,-40.0897
268.7199,-0.0129,0.0786,-0.0129,0.0000,0.0258,0.0201,0.0326,2.7505,18.0082,-39.7903,18.1408,-39.9327
268.7399,-0.0151,0.1249,-0.0151,0.0000,0.0301,0.0202,0.0746,4.3715,17.8815,-39.6355,18.0109,-39.7755
268.7599,-0.0146,0.0681,-0.0146,0.0000,0.0291,0.0202,0.0188,2.3848,17.7553,-39.4803,17.8838,-39.6211
268.7799,-0.0104,-0.0660,-0.0104,0.0000,0.0208,0.0202,-0.1071,-0.6152,17.6290,-39.3253,17.7648,-39.4760
268.7999,-0.0158,0.1540,-0.0158,0.0000,0.0316,0.0202,0.1022,2.3848,17.5031,-39.1699,17.6287,-39.3095
268.8199,-0.0098,-0.0818,-0.0098,0.0000,0.0196,0.0203,-0.1217,-0.6152,17.3771,-39.0146,17.5081,-39.1615
268.8399,-0.0127,0.0741,-0.0127,0.0000,0.0255,0.0203,0.0283,2.3848,17.2515,-38.8590,17.3786,-39.0020
268.8599,-0.0113,0.0150,-0.0113,0.0000,0.0226,0.0203,-0.0279,0.5239,17.1259,-38.7032,17.2542,-38.8480
268.8799,-0.0096,-0.0188,-0.0096,0.0000,0.0193,0.0203,-0.0584,-0.6578,17.0003,-38.5476,17.1351,-38.7002
268.8999,-0.0166,0.2206,-0.0166,0.0000,0.0331,0.0204,0.1671,2.3422,16.8751,-38.3917,17.0162,-38.5522
268.9199,-0.0170,0.1407,-0.0170,0.0000,0.0340,0.0204,0.0863,4.9249,16.7507,-38.2350,16.8915,-38.3962
268.9399,-0.0098,-0.1237,-0.0098,0.0000,0.0195,0.0204,-0.1636,1.9249,16.6267,-38.0781,16.7572,-38.2278
268.9599,-0.0145,0.1088,-0.0145,0.0000,0.0290,0.0204,0.0594,3.8093,16.5034,-37.9207,16.6409,-38.0812
268.9799,-0.0108,-0.0330,-0.0108,0.0000,0.0217,0.0205,-0.0752,0.8093,16.3801,-37.7632,16.5055,-37.9101
268.9999,-0.0144,0.1140,-0.0144,0.0000,0.0287,0.0205,0.0647,3.8093,16.2576,-37.6051,16.3785,-37.7489
269.0199,-0.0117,-0.0004,-0.0117,0.0000,0.0235,0.0205,-0.0444,0.8093,16.1352,-37.4469,16.2564,-37.5934
269.0399,-0.0052,-0.1698,-0.0052,0.0000,0.0105,0.0205,-0.2008,-2.1907,16.0124,-37.2891,16.1396,-37.4441
269.0599,-0.0121,0.1479,-0.0121,0.0000,0.0243,0.0206,0.1031,0.8093,15.8898,-37.1311,16.0232,-37.2947
269.0799,-0.0127,0.1078,-0.0127,0.0000,0.0254,0.0206,0.0618,3.7717,15.7678,-36.9726,15.9009,-37.1373
269.0999,-0.0055,-0.1422,-0.0055,0.0000,0.0110,0.0206,-0.1738,0.7717,15.6460,-36.8140,15.7694,-36.9673
269.1199,-0.0109,0.1168,-0.0109,0.0000,0.0218,0.0206,0.0743,3.7717,15.5248,-36.6548,15.6554,-36.8194
269.1399,-0.0084,0.0002,-0.0084,0.0000,0.0168,0.0206,-0.0372,0.7717,15.4038,-36.4956,15.5228,-36.6467
269.1599,-0.0128,0.1510,-0.0128,0.0000,0.0255,0.0207,0.1048,3.7717,15.2834,-36.3359,15.3984,-36.4840
269.1799,-0.0100,0.0097,-0.0100,0.0000,0.0200,0.0207,-0.0310,0.7717,15.1632,-36.1760,15.2788,-36.3270
269.1999,-0.0014,-0.2304,-0.0014,0.0000,0.0027,0.0207,-0.2538,-2.2283,15.0426,-36.0165,15.1645,-36.1764
269.2199,-0.0121,0.2312,-0.0121,0.0000,0.0242,0.0207,0.1863,0.7717,14.9221,-35.8569,15.0505,-36.0256
269.2399,-0.0132,0.1618,-0.0132,0.0000,0.0265,0.0207,0.1146,3.7717,14.8023,-35.6967,14.9308,-35.8668
269.2599,-0.0013,-0.2582,-0.0013,0.0000,0.0026,0.0207,-0.2815,0.7717,14.6827,-35.5365,14.8022,-35.6954
269.2799,-0.0127,0.2377,-0.0127,0.0000,0.0253,0.0208,0.1916,3.7717,14.5637,-35.3757,14.6907,-35.5463
269.2999,-0.0045,-0.1115,-0.0045,0.0000,0.0091,0.0208,-0.1414,0.7717,14.4448,-35.2148,14.5610,-35.3721
269.3199,0.0087,-0.4286,0.0087,0.0000,-0.0174,0.0208,-0.4319,-2.2283,14.3256,-35.0543,14.4394,-35.2081
269.3399,-0.0054,0.2326,-0.0054,0.0000,0.0107,0.0208,0.2011,0.7717,14.2065,-34.8936,14.3225,-35.0499
269.3599,-0.0060,0.1396,-0.0060,0.0000,0.0120,0.0208,0.1068,3.7717,14.0880,-34.7325,14.2107,-34.8979
269.3799,-0.0102,0.2049,-0.0102,0.0000,0.0204,0.0208,0.1637,6.7717,13.9708,-34.5704,14.0829,-34.7237
269.3999,-0.0084,0.0594,-0.0084,0.0000,0.0167,0.0208,0.0218,3.7717,13.8543,-34.4078,13.9660,-34.5636
269.4199,0.0058,-0.3744,0.0058,0.0000,-0.0115,0.0208,-0.3837,0.7717,13.7380,-34.2452,13.8566,-34.4131
269.4399,0.0078,-0.2226,0.0078,0.0000,-0.0157,0.0208,-0.2277,-2.2283,13.6212,-34.0828,13.7316,-34.2406
269.4599,0.0059,-0.0378,0.0059,0.0000,-0.0118,0.0208,-0.0468,-1.3221,13.5041,-33.9206,13.6220,-34.0887
269.4799,0.0024,0.0930,0.0024,0.0000,-0.0048,0.0208,0.0769,1.6779,13.3874,-33.7582,13.5023,-33.9221
269.4999,0.0046,-0.0153,0.0046,0.0000,-0.0091,0.0208,-0.0269,-0.5339,13.2706,-33.5959,13.3882,-33.7627
269.5199,0.0026,0.0585,0.0026,0.0000,-0.0052,0.0208,0.0429,2.0463,13.1542,-33.4333,13.2710,-33.5985
269.5399,0.0078,-0.1202,0.0078,0.0000,-0.0156,0.0207,-0.1253,-0.9537,13.0376,-33.2708,13.1584,-33.4398
269.5599,-0.0035,0.2860,-0.0035,0.0000,0.0070,0.0207,0.2583,2.0463,12.9213,-33.1080,13.0403,-33.2729
269.5799,-0.0049,0.1837,-0.0049,0.0000,0.0098,0.0208,0.1532,5.0463,12.8060,-32.9446,12.9257,-33.1102
269.5999,-0.0065,0.1461,-0.0065,0.0000,0.0130,0.0208,0.1124,5.1128,12.6916,-32.7806,12.8117,-32.9477
269.6199,-0.0087,0.1512,-0.0087,0.0000,0.0175,0.0208,0.1129,5.2906,12.5782,-32.6158,12.6891,-32.7722
269.6399,-0.0021,-0.1109,-0.0021,0.0000,0.0041,0.0208,-0.1358,2.2906,12.4652,-32.4508,12.5803,-32.6158
269.6599,-0.0060,0.0822,-0.0060,0.0000,0.0120,0.0208,0.0494,2.8761,12.3528,-32.2854,12.4691,-32.4554
269.6799,0.0060,-0.3033,0.0060,0.0000,-0.0120,0.0208,-0.3121,-0.1239,12.2403,-32.1200,12.3488,-32.2809
269.6999,0.0029,-0.0375,0.0029,0.0000,-0.0058,0.0208,-0.0525,-1.3139,12.1276,-31.9548,12.2375,-32.1191
269.7199,0.0119,-0.2757,0.0119,0.0000,-0.0237,0.0208,-0.2727,-4.3139,12.0140,-31.7902,12.1325,-31.9656
269.7399,0.0041,0.1070,0.0041,0.0000,-0.0083,0.0208,0.0946,-1.3139,11.9003,-31.6257,12.0110,-31.7873
269.7599,-0.0036,0.2853,-0.0036,0.0000,0.0072,0.0208,0.2574,1.6861,11.7868,-31.4610,11.9030,-31.6281
269.7799,-0.0083,0.2810,-0.0083,0.0000,0.0165,0.0208,0.2437,4.6861,11.6742,-31.2957,11.7847,-31.4530
269.7999,-0.0070,0.1073,-0.0070,0.0000,0.0140,0.0208,0.0726,3.7566,11.5624,-31.1299,11.6807,-31.2984
269.8199,-0.0050,0.0075,-0.0050,0.0000,0.0100,0.0208,-0.0233,0.7566,11.4506,-30.9640,11.5650,-31.1257
269.8399,-0.0070,0.0800,-0.0070,0.0000,0.0140,0.0208,0.0452,2.7997,11.3394,-30.7978,11.4576,-30.9646
269.8599,-0.0073,0.0651,-0.0073,0.0000,0.0147,0.0208,0.0296,2.2779,11.2286,-30.6313,11.3467,-30.7977
269.8799,-0.0122,0.1936,-0.0122,0.0000,0.0244,0.0209,0.1484,5.2779,11.1187,-30.4642,11.2287,-30.6191
269.8999,-0.0078,-0.0203,-0.0078,0.0000,0.0156,0.0209,-0.0567,2.2779,11.0094,-30.2967,11.1265,-30.4640
269.9199,-0.0115,0.1226,-0.0115,0.0000,0.0230,0.0209,0.0787,4.2914,10.9008,-30.1288,11.0094,-30.2852
269.9399,-0.0092,0.0103,-0.0092,0.0000,0.0184,0.0209,-0.0291,1.2914,10.7924,-29.9607,10.9094,-30.1320
269.9599,-0.0054,-0.0889,-0.0054,0.0000,0.0107,0.0209,-0.1205,-1.7086,10.6838,-29.7928,10.7951,-29.9560
269.9799,-0.0065,0.0137,-0.0065,0.0000,0.0131,0.0209,-0.0203,0.4793,10.5752,-29.6248,10.6902,-29.7939
269.9999,-0.0078,0.0611,-0.0078,0.0000,0.0155,0.0209,0.0246,2.1374,10.4670,-29.4566,10.5827,-29.6268
270.0199,-0.0066,0.0133,-0.0066,0.0000,0.0132,0.0210,-0.0208,0.4670,10.3589,-29.2883,10.4697,-29.4505
270.0399,-0.0083,0.0749,-0.0083,0.0000,0.0166,0.0210,0.0373,2.6206,10.2513,-29.1197,10.3671,-29.2897
270.0599,-0.0101,0.1082,-0.0101,0.0000,0.0202,0.0210,0.0670,3.7880,10.1444,-28.9507,10.2528,-29.1097
270.0799,-0.0108,0.0915,-0.0108,0.0000,0.0216,0.0210,0.0489,3.2032,10.0382,-28.7812,10.1546,-28.9544
270.0999,-0.0115,0.0840,-0.0115,0.0000,0.0229,0.0210,0.0401,2.9414,9.9324,-28.6115,10.0384,-28.7698
270.1199,-0.0085,-0.0270,-0.0085,0.0000,0.0170,0.0211,-0.0650,-0.0586,9.8267,-28.4417,9.9406,-28.6137
270.1399,-0.0057,-0.0731,-0.0057,0.0000,0.0114,0.0211,-0.1056,-2.5580,9.7205,-28.2722,9.8319,-28.4392
270.1599,-0.0068,0.0183,-0.0068,0.0000,0.0136,0.0211,-0.0164,0.4420,9.6144,-28.1027,9.7270,-28.2702
270.1799,-0.0126,0.2010,-0.0126,0.0000,0.0253,0.0211,0.1546,3.4420,9.5089,-27.9328,9.6158,-28.0902
270.1999,-0.0117,0.0887,-0.0117,0.0000,0.0235,0.0211,0.0441,3.1059,9.4040,-27.7625,9.5122,-27.9215
270.2199,-0.0120,0.0729,-0.0120,0.0000,0.0241,0.0212,0.0277,2.5521,9.2996,-27.5919,9.4160,-27.7641
270.2399,-0.0100,-0.0046,-0.0100,0.0000,0.0199,0.0212,-0.0457,-0.1594,9.1952,-27.4213,9.3071,-27.5853
270.2599,-0.0121,0.0845,-0.0121,0.0000,0.0242,0.0212,0.0392,2.8406,9.0913,-27.2504,9.2016,-27.4110
270.2799,-0.0148,0.1431,-0.0148,0.0000,0.0296,0.0212,0.0923,5.0072,8.9884,-27.0789,9.1060,-27.2524
270.2999,-0.0121,0.0122,-0.0121,0.0000,0.0242,0.0213,-0.0333,2.0072,8.8859,-26.9072,8.9965,-27.0699
270.3199,-0.0121,0.0287,-0.0121,0.0000,0.0241,0.0213,-0.0167,1.0049,8.7835,-26.7354,8.8942,-26.8985
270.3399,-0.0128,0.0605,-0.0128,0.0000,0.0256,0.0213,0.0136,2.1190,8.6816,-26.5633,8.7962,-26.7334
270.3599,-0.0123,0.0379,-0.0123,0.0000,0.0246,0.0213,-0.0080,1.3261,8.5799,-26.3911,8.6909,-26.5554
270.3799,-0.0150,0.1233,-0.0150,0.0000,0.0300,0.0214,0.0719,4.3159,8.4790,-26.2184,8.5865,-26.3776
270.3999,-0.0162,0.1182,-0.0162,0.0000,0.0324,0.0214,0.0645,4.1381,8.3790,-26.0452,8.4950,-26.2212
270.4199,-0.0118,-0.0487,-0.0118,0.0000,0.0236,0.0214,-0.0937,1.1381,8.2791,-25.8719,8.3886,-26.0384
270.4399,-0.0135,0.0534,-0.0135,0.0000,0.0269,0.0214,0.0050,1.8684,8.1797,-25.6984,8.2853,-25.8599
270.4599,-0.0116,-0.0044,-0.0116,0.0000,0.0232,0.0215,-0.0491,-0.1523,8.0802,-25.5249,8.1911,-25.6964
270.4799,-0.0159,0.1508,-0.0159,0.0000,0.0318,0.0215,0.0975,2.8477,7.9812,-25.3511,8.0841,-25.5095
270.4999,-0.0172,0.1345,-0.0172,0.0000,0.0343,0.0215,0.0786,4.7066,7.8832,-25.1768,7.9842,-25.3342
270.5199,-0.0119,-0.0668,-0.0119,0.0000,0.0238,0.0216,-0.1122,1.7066,7.7855,-25.0023,7.8951,-25.1770
270.5399,-0.0107,-0.0395,-0.0107,0.0000,0.0214,0.0216,-0.0825,-1.2934,7.6876,-24.8279,7.7962,-25.0016
270.5599,-0.0104,-0.0041,-0.0104,0.0000,0.0207,0.0216,-0.0465,-0.1448,7.5896,-24.6535,7.6977,-24.8260
270.5799,-0.0108,0.0336,-0.0108,0.0000,0.0215,0.0216,-0.0095,1.1770,7.4918,-24.4790,7.6000,-24.6507
270.5999,-0.0115,0.0598,-0.0115,0.0000,0.0229,0.0216,0.0152,2.0921,7.3945,-24.3043,7.5008,-24.4720
270.6199,-0.0165,0.2025,-0.0165,0.0000,0.0330,0.0217,0.1478,5.0921,7.2982,-24.1291,7.3998,-24.2887
270.6399,-0.0158,0.0978,-0.0158,0.0000,0.0315,0.0217,0.0445,3.4224,7.2025,-23.9534,7.3137,-24.1317
270.6599,-0.0139,0.0167,-0.0139,0.0000,0.0278,0.0217,-0.0328,0.5832,7.1069,-23.7777,7.2164,-23.9533
270.6799,-0.0157,0.0902,-0.0157,0.0000,0.0315,0.0218,0.0369,3.1553,7.0120,-23.6017,7.1225,-23.7802
270.6999,-0.0134,0.0007,-0.0134,0.0000,0.0268,0.0218,-0.0479,0.1553,6.9171,-23.4257,7.0253,-23.6001
270.7199,-0.0142,0.0503,-0.0142,0.0000,0.0284,0.0218,0.0001,1.7613,6.8225,-23.2494,6.9312,-23.4246
270.7399,-0.0146,0.0617,-0.0146,0.0000,0.0291,0.0218,0.0107,2.1590,6.7284,-23.0730,6.8370,-23.2479
270.7599,-0.0141,0.0416,-0.0141,0.0000,0.0282,0.0219,-0.0084,1.4571,6.6346,-22.8963,6.7412,-23.0670
270.7799,-0.0153,0.0811,-0.0153,0.0000,0.0305,0.0219,0.0286,2.8374,6.5413,-22.7194,6.6459,-22.8862
270.7999,-0.0154,0.0691,-0.0154,0.0000,0.0308,0.0219,0.0164,2.4189,6.4485,-22.5423,6.5546,-22.7118
270.8199,-0.0170,0.1083,-0.0170,0.0000,0.0340,0.0220,0.0523,3.7905,6.3564,-22.3647,6.4598,-22.5296
270.8399,-0.0163,0.0574,-0.0163,0.0000,0.0326,0.0220,0.0029,2.0107,6.2648,-22.1869,6.3696,-22.3552
270.8599,-0.0167,0.0675,-0.0167,0.0000,0.0333,0.0220,0.0121,2.3608,6.1736,-22.0089,6.2778,-22.1765
270.8799,-0.0170,0.0721,-0.0170,0.0000,0.0341,0.0221,0.0159,2.5222,6.0829,-21.8307,6.1865,-21.9978
270.8999,-0.0168,0.0553,-0.0168,0.0000,0.0336,0.0221,-0.0003,1.9371,5.9926,-21.6522,6.0971,-21.8217
270.9199,-0.0175,0.0765,-0.0175,0.0000,0.0350,0.0221,0.0194,2.6765,5.9028,-21.4735,6.0058,-21.6407
270.9399,-0.0171,0.0538,-0.0171,0.0000,0.0342,0.0222,-0.0025,1.8842,5.8135,-21.2946,5.9183,-21.4663
270.9599,-0.0173,0.0628,-0.0173,0.0000,0.0347,0.0222,0.0059,2.1992,5.7245,-21.1155,5.8293,-21.2876
270.9799,-0.0191,0.1131,-0.0191,0.0000,0.0383,0.0222,0.0526,3.9586,5.6364,-20.9359,5.7436,-21.1144
270.9999,-0.0187,0.0704,-0.0187,0.0000,0.0374,0.0223,0.0107,2.4627,5.5487,-20.7562,5.6550,-20.9341
