Time(s),LateralError(m),ControlOutput(u),VehiclePosX(m),ReferencePosX(m),VehicleGlobalX,VehicleGlobalZ,TargetGlobalX,TargetGlobalZ
258.5599,-0.0059,0.0208,-0.0059,0.0000,108.3433,-78.6819,108.5476,-78.7045
258.5799,-0.0032,-0.0589,-0.0032,0.0000,108.1446,-78.6585,108.3405,-78.6802
258.5999,-0.0061,0.0674,-0.0061,0.0000,107.9460,-78.6349,108.1507,-78.6579
258.6199,-0.0050,0.0091,-0.0050,0.0000,107.7474,-78.6112,107.9510,-78.6344
258.6399,-0.0036,-0.0295,-0.0036,0.0000,107.5488,-78.5877,107.7441,-78.6100
258.6599,-0.0030,-0.0201,-0.0030,0.0000,107.3502,-78.5645,107.5518,-78.5873
258.6799,-0.0038,0.0219,-0.0038,0.0000,107.1515,-78.5410,107.3467,-78.5630
258.6999,-0.0031,-0.0034,-0.0031,0.0000,106.9529,-78.5176,107.1545,-78.5402
258.7199,-0.0056,0.0812,-0.0056,0.0000,106.7544,-78.4934,106.9585,-78.5169
258.7399,-0.0047,0.0196,-0.0047,0.0000,106.5559,-78.4690,106.7590,-78.4932
258.7599,-0.0036,-0.0145,-0.0036,0.0000,106.3574,-78.4447,106.5524,-78.4685
258.7799,0.0055,-0.2680,0.0055,0.0000,106.1587,-78.4215,106.3627,-78.4458
258.7999,-0.0048,0.1862,-0.0048,0.0000,105.9601,-78.3983,106.1635,-78.4219
258.8199,-0.0034,0.0502,-0.0034,0.0000,105.7615,-78.3747,105.9569,-78.3971
258.8399,-0.0037,0.0394,-0.0037,0.0000,105.5629,-78.3507,105.7651,-78.3740
258.8599,-0.0029,0.0045,-0.0029,0.0000,105.3644,-78.3266,105.5603,-78.3493
258.8799,-0.0042,0.0475,-0.0042,0.0000,105.1659,-78.3021,105.3685,-78.3261
258.8999,-0.0070,0.1150,-0.0070,0.0000,104.9675,-78.2765,105.1729,-78.3024
258.9199,0.0066,-0.3445,0.0066,0.0000,104.7692,-78.2506,104.9739,-78.2782
258.9399,0.0030,-0.0473,0.0030,0.0000,104.5708,-78.2251,104.7677,-78.2531
258.9599,0.0092,-0.2059,0.0092,0.0000,104.3723,-78.2009,104.5786,-78.2301
258.9799,0.0089,-0.0868,0.0089,0.0000,104.1737,-78.1776,104.3798,-78.2057
258.9999,0.0029,0.1365,0.0029,0.0000,103.9750,-78.1543,104.1737,-78.1805
259.0199,0.0077,-0.0831,0.0077,0.0000,103.7763,-78.1318,103.9823,-78.1569
259.0399,-0.0015,0.2345,-0.0015,0.0000,103.5776,-78.1093,103.7778,-78.1318
259.0599,-0.0090,0.3334,-0.0090,0.0000,103.3789,-78.0859,103.5865,-78.1081
259.0799,-0.0125,0.2673,-0.0125,0.0000,103.1805,-78.0608,103.3913,-78.0840
259.0999,-0.0124,0.1324,-0.0124,0.0000,102.9823,-78.0344,103.1928,-78.0593
259.1199,-0.0048,-0.1478,-0.0048,0.0000,102.7841,-78.0076,102.9870,-78.0337
259.1399,0.0146,-0.6364,0.0146,0.0000,102.5858,-77.9812,102.7985,-78.0102
259.1599,0.0149,-0.3019,0.0149,0.0000,102.3874,-77.9559,102.6001,-77.9854
259.1799,0.0080,0.0598,0.0080,0.0000,102.1890,-77.9311,102.3945,-77.9596
259.1999,0.0132,-0.1326,0.0132,0.0000,101.9904,-77.9074,102.1758,-77.9321
259.2199,0.0061,0.1415,0.0061,0.0000,101.7917,-77.8842,101.9842,-77.9079
259.2399,-0.0108,0.5676,-0.0108,0.0000,101.5931,-77.8604,101.7811,-77.8822
259.2599,-0.0103,0.2526,-0.0103,0.0000,101.3947,-77.8354,101.5834,-77.8571
259.2799,-0.0100,0.1168,-0.0100,0.0000,101.1964,-77.8093,101.3854,-77.8320
259.2999,-0.0018,-0.1772,-0.0018,0.0000,100.9982,-77.7829,101.1956,-77.8078
259.3199,-0.0061,0.0591,-0.0061,0.0000,100.8000,-77.7558,100.9921,-77.7818
259.3399,0.0057,-0.3164,0.0057,0.0000,100.6018,-77.7291,100.7943,-77.7564
259.3599,0.0041,-0.0946,0.0041,0.0000,100.4035,-77.7032,100.6047,-77.7320
259.3799,0.0030,-0.0093,0.0030,0.0000,100.2051,-77.6775,100.4020,-77.7059
259.3999,0.0069,-0.1178,0.0069,0.0000,100.0067,-77.6527,100.2110,-77.6812
259.4199,0.0028,0.0671,0.0028,0.0000,99.8082,-77.6279,100.0084,-77.6549
259.4399,0.0110,-0.2142,0.0110,0.0000,99.6097,-77.6041,99.8190,-77.6302
259.4599,-0.0119,0.5818,-0.0119,0.0000,99.4111,-77.5804,99.6216,-77.6045
259.4799,-0.0080,0.1582,-0.0080,0.0000,99.2126,-77.5559,99.4187,-77.5779
259.4999,-0.0154,0.3032,-0.0154,0.0000,99.0143,-77.5299,99.1988,-77.5491
259.5199,-0.0143,0.1258,-0.0143,0.0000,98.8161,-77.5026,99.0016,-77.5231
259.5399,-0.0097,-0.0618,-0.0097,0.0000,98.6181,-77.4750,98.8079,-77.4975
259.5599,-0.0026,-0.2234,-0.0026,0.0000,98.4199,-77.4478,98.6181,-77.4724
259.5799,-0.0050,-0.0220,-0.0050,0.0000,98.2217,-77.4208,98.4155,-77.4454
259.5999,-0.0042,-0.0228,-0.0042,0.0000,98.0235,-77.3940,98.2259,-77.4202
259.6199,-0.0021,-0.0633,-0.0021,0.0000,97.8253,-77.3679,98.0218,-77.3929
259.6399,-0.0014,-0.0413,-0.0014,0.0000,97.6269,-77.3421,97.8250,-77.3665
259.6599,-0.0088,0.2095,-0.0088,0.0000,97.4286,-77.3159,97.6188,-77.3387
259.6799,-0.0075,0.0685,-0.0075,0.0000,97.2305,-77.2891,97.4359,-77.3140
259.6999,-0.0051,-0.0291,-0.0051,0.0000,97.0322,-77.2624,97.2266,-77.2857
259.7199,-0.0047,-0.0150,-0.0047,0.0000,96.8340,-77.2358,97.0292,-77.2588
259.7399,-0.0040,-0.0185,-0.0040,0.0000,96.6358,-77.2095,96.8361,-77.2325
259.7599,-0.0047,0.0239,-0.0047,0.0000,96.4375,-77.1829,96.6382,-77.2054
259.7799,-0.0087,0.1395,-0.0087,0.0000,96.2394,-77.1552,96.4453,-77.1789
259.7999,-0.0089,0.0805,-0.0089,0.0000,96.0415,-77.1268,96.2326,-77.1496
259.8199,-0.0127,0.1659,-0.0127,0.0000,95.8437,-77.0967,96.0541,-77.1250
259.8399,-0.0011,-0.2561,-0.0011,0.0000,95.6461,-77.0659,95.8444,-77.0959
259.8599,0.0092,-0.4153,0.0092,0.0000,95.4485,-77.0352,95.6547,-77.0695
259.8799,0.0109,-0.2394,0.0109,0.0000,95.2508,-77.0053,95.4384,-77.0393
259.8999,0.0084,-0.0378,0.0084,0.0000,95.0530,-76.9758,95.2531,-77.0133
259.9199,0.0161,-0.2510,0.0161,0.0000,94.8550,-76.9474,95.0646,-76.9868
259.9399,0.0112,0.0211,0.0112,0.0000,94.6569,-76.9195,94.8481,-76.9563
259.9599,0.0147,-0.1025,0.0147,0.0000,94.4588,-76.8925,94.6446,-76.9275
259.9799,0.0087,0.1215,0.0087,0.0000,94.2606,-76.8657,94.4556,-76.9006
259.9999,0.0141,-0.1138,0.0141,0.0000,94.0622,-76.8399,94.2474,-76.8709
260.0199,0.0086,0.1031,0.0086,0.0000,93.8639,-76.8143,94.0689,-76.8454
260.0399,0.0067,0.0983,0.0067,0.0000,93.6656,-76.7880,93.8573,-76.8150
260.0599,-0.0013,0.2797,-0.0013,0.0000,93.4676,-76.7602,93.6646,-76.7872
260.0799,-0.0109,0.4151,-0.0109,0.0000,93.2699,-76.7300,93.4571,-76.7572
260.0999,-0.0083,0.1231,-0.0083,0.0000,93.0724,-76.6984,93.2781,-76.7312
260.1199,0.0116,-0.5257,0.0116,0.0000,92.8750,-76.6661,93.0831,-76.7028
260.1399,0.0065,-0.0883,0.0065,0.0000,92.6776,-76.6339,92.8760,-76.6725
260.1599,0.0120,-0.2065,0.0120,0.0000,92.4801,-76.6027,92.6837,-76.6442
260.1799,0.0128,-0.1243,0.0128,0.0000,92.2823,-76.5728,92.4726,-76.6131
260.1999,0.0189,-0.2478,0.0189,0.0000,92.0843,-76.5449,92.2950,-76.5869
260.2199,0.0118,0.0862,0.0118,0.0000,91.8861,-76.5181,92.0879,-76.5561
260.2399,0.0169,-0.1237,0.0169,0.0000,91.6877,-76.4926,91.8998,-76.5281
260.2599,0.0059,0.2606,0.0059,0.0000,91.4893,-76.4675,91.6826,-76.4956
260.2799,-0.0064,0.4816,-0.0064,0.0000,91.2909,-76.4419,91.4831,-76.4656
260.2999,-0.0070,0.2410,-0.0070,0.0000,91.0927,-76.4150,91.2963,-76.4375
260.3199,-0.0141,0.3329,-0.0141,0.0000,90.8949,-76.3859,91.0826,-76.4051
260.3399,-0.0137,0.1555,-0.0137,0.0000,90.6972,-76.3554,90.9063,-76.3783
260.3599,-0.0092,-0.0463,-0.0092,0.0000,90.4997,-76.3242,90.6961,-76.3463
260.3799,-0.0086,-0.0229,-0.0086,0.0000,90.3021,-76.2931,90.5042,-76.3169
260.3999,-0.0089,0.0121,-0.0089,0.0000,90.1045,-76.2619,90.2981,-76.2852
260.4199,-0.0090,0.0222,-0.0090,0.0000,89.9070,-76.2305,90.0995,-76.2545
260.4399,-0.0080,-0.0046,-0.0080,0.0000,89.7095,-76.1992,89.9134,-76.2257
260.4599,-0.0068,-0.0244,-0.0068,0.0000,89.5119,-76.1681,89.7147,-76.1948
260.4799,-0.0122,0.1622,-0.0122,0.0000,89.3145,-76.1364,89.5017,-76.1615
260.4999,-0.0074,-0.0532,-0.0074,0.0000,89.1169,-76.1049,89.3091,-76.1313
260.5199,-0.0075,-0.0080,-0.0075,0.0000,88.9194,-76.0735,89.1239,-76.1021
260.5399,-0.0070,-0.0041,-0.0070,0.0000,88.7219,-76.0421,88.9259,-76.0708
260.5599,-0.0121,0.1615,-0.0121,0.0000,88.5245,-76.0100,88.7111,-76.0367
260.5799,-0.0071,-0.0597,-0.0071,0.0000,88.3271,-75.9779,88.5187,-76.0060
260.5999,-0.0033,-0.1275,-0.0033,0.0000,88.1296,-75.9467,88.3296,-75.9757
260.6199,-0.0054,0.0146,-0.0054,0.0000,87.9320,-75.9155,88.1256,-75.9430
260.6399,-0.0038,-0.0305,-0.0038,0.0000,87.7344,-75.8846,87.9319,-75.9117
260.6599,-0.0086,0.1381,-0.0086,0.0000,87.5369,-75.8531,87.7282,-75.8787
260.6799,-0.0073,0.0377,-0.0073,0.0000,87.3394,-75.8213,87.5425,-75.8485
260.6999,-0.0117,0.1598,-0.0117,0.0000,87.1422,-75.7884,87.3305,-75.8138
260.7199,-0.0133,0.1367,-0.0133,0.0000,86.9451,-75.7540,87.1550,-75.7850
260.7399,-0.0069,-0.1097,-0.0069,0.0000,86.7482,-75.7192,86.9399,-75.7495
260.7599,-0.0129,0.1410,-0.0129,0.0000,86.5515,-75.6831,86.7358,-75.7158
260.7799,0.0111,-0.6344,0.0111,0.0000,86.3549,-75.6465,86.5619,-75.6869
260.7999,0.0146,-0.3936,0.0146,0.0000,86.1582,-75.6102,86.3406,-75.6499
260.8199,0.0126,-0.1246,0.0126,0.0000,85.9613,-75.5751,86.1653,-75.6205
260.8399,0.0113,-0.0254,0.0113,0.0000,85.7643,-75.5403,85.9621,-75.5863
260.8599,0.0129,-0.0685,0.0129,0.0000,85.5673,-75.5062,85.7587,-75.5519
260.8799,0.0158,-0.1274,0.0158,0.0000,85.3700,-75.4733,85.5739,-75.5206
260.8999,0.0134,0.0022,0.0134,0.0000,85.1726,-75.4408,85.3626,-75.4845
260.9199,0.0159,-0.0819,0.0159,0.0000,84.9752,-75.4091,85.1595,-75.4497
260.9399,0.0089,0.1586,0.0089,0.0000,84.7777,-75.3774,84.9751,-75.4180
260.9599,0.0072,0.1145,0.0072,0.0000,84.5804,-75.3448,84.7733,-75.3831
260.9799,0.0052,0.1081,0.0052,0.0000,84.3832,-75.3111,84.5815,-75.3498
260.9999,0.0048,0.0575,0.0048,0.0000,84.1862,-75.2769,84.3800,-75.3147
261.0199,0.0086,-0.0883,0.0086,0.0000,83.9891,-75.2430,84.1932,-75.2820
261.0399,0.0151,-0.2369,0.0151,0.0000,83.7918,-75.2102,83.9740,-75.2435
261.0599,0.0011,0.2987,0.0011,0.0000,83.5945,-75.1776,83.7920,-75.2113
261.0799,-0.0101,0.4713,-0.0101,0.0000,83.3972,-75.1445,83.6046,-75.1780
261.0999,-0.0126,0.2988,-0.0126,0.0000,83.2002,-75.1100,83.3859,-75.1391
261.1199,-0.0043,-0.0954,-0.0043,0.0000,83.0033,-75.0750,83.1997,-75.1057
261.1399,-0.0068,0.0412,-0.0068,0.0000,82.8065,-75.0395,82.9991,-75.0696
261.1599,-0.0048,-0.0311,-0.0048,0.0000,82.6096,-75.0044,82.8084,-75.0352
261.1799,-0.0058,0.0279,-0.0058,0.0000,82.4127,-74.9689,82.6079,-74.9988
261.1999,-0.0130,0.2382,-0.0130,0.0000,82.2161,-74.9324,82.4253,-74.9655
261.2199,-0.0090,0.0041,-0.0090,0.0000,82.0195,-74.8957,82.2243,-74.9287
261.2399,-0.0069,-0.0466,-0.0069,0.0000,81.8229,-74.8593,82.0153,-74.8902
261.2599,-0.0072,0.0006,-0.0072,0.0000,81.6262,-74.8230,81.8183,-74.8538
261.2799,-0.0086,0.0561,-0.0086,0.0000,81.4296,-74.7861,81.6341,-74.8196
261.2999,-0.0148,0.2238,-0.0148,0.0000,81.2333,-74.7479,81.4166,-74.7790
261.3199,-0.0051,-0.1689,-0.0051,0.0000,81.0371,-74.7091,81.2378,-74.7455
261.3399,-0.0052,-0.0606,-0.0052,0.0000,80.8408,-74.6706,81.0423,-74.7087
261.3599,-0.0093,0.1055,-0.0093,0.0000,80.6447,-74.6316,80.8500,-74.6724
261.3799,0.0061,-0.3990,0.0061,0.0000,80.4485,-74.5928,80.6501,-74.6344
261.3999,0.0031,-0.0904,0.0031,0.0000,80.2521,-74.5550,80.4469,-74.5956
261.4199,0.0033,-0.0444,0.0033,0.0000,80.0556,-74.5175,80.2505,-74.5579
261.4399,0.0089,-0.1856,0.0089,0.0000,79.8589,-74.4813,80.0634,-74.5219
261.4599,0.0039,0.0627,0.0039,0.0000,79.6622,-74.4455,79.8550,-74.4815
261.4799,-0.0018,0.1989,-0.0018,0.0000,79.4655,-74.4094,79.6634,-74.4442
261.4999,-0.0099,0.3365,-0.0099,0.0000,79.2690,-74.3720,79.4572,-74.4039
261.5199,-0.0091,0.1415,-0.0091,0.0000,79.0728,-74.3332,79.2775,-74.3686
261.5399,-0.0134,0.2058,-0.0134,0.0000,78.8770,-74.2925,79.0860,-74.3308
261.5599,-0.0106,0.0257,-0.0106,0.0000,78.6814,-74.2506,78.8875,-74.2915
261.5799,-0.0071,-0.0769,-0.0071,0.0000,78.4859,-74.2084,78.6884,-74.2518
261.5999,0.0067,-0.4330,0.0067,0.0000,78.2903,-74.1667,78.4794,-74.2100
261.6199,0.0096,-0.2803,0.0096,0.0000,78.0944,-74.1263,78.2814,-74.1701
261.6399,0.0113,-0.1812,0.0113,0.0000,77.8982,-74.0876,78.0838,-74.1302
261.6599,0.0135,-0.1538,0.0135,0.0000,77.7017,-74.0504,77.8849,-74.0898
261.6799,0.0029,0.2384,0.0029,0.0000,77.5050,-74.0139,77.6992,-74.0519
261.6999,-0.0045,0.3272,-0.0045,0.0000,77.3084,-73.9772,77.5095,-74.0130
261.7199,-0.0072,0.2358,-0.0072,0.0000,77.1120,-73.9395,77.3050,-73.9709
261.7399,-0.0087,0.1603,-0.0087,0.0000,76.9159,-73.9003,77.1117,-73.9308
261.7599,-0.0100,0.1244,-0.0100,0.0000,76.7200,-73.8598,76.9182,-73.8906
261.7799,-0.0157,0.2412,-0.0157,0.0000,76.5246,-73.8174,76.7336,-73.8520
261.7999,-0.0093,-0.0619,-0.0093,0.0000,76.3294,-73.7738,76.5281,-73.8088
261.8199,-0.0092,-0.0157,-0.0092,0.0000,76.1343,-73.7297,76.3248,-73.7659
261.8399,-0.0042,-0.1396,-0.0042,0.0000,75.9391,-73.6862,76.1353,-73.7256
261.8599,-0.0024,-0.1061,-0.0024,0.0000,75.7437,-73.6437,75.9402,-73.6840
261.8799,-0.0043,0.0176,-0.0043,0.0000,75.5482,-73.6013,75.7480,-73.6428
261.8999,-0.0041,0.0096,-0.0041,0.0000,75.3528,-73.5589,75.5523,-73.6007
261.9199,-0.0045,0.0250,-0.0045,0.0000,75.1574,-73.5162,75.3489,-73.5567
261.9399,-0.0013,-0.0751,-0.0013,0.0000,74.9619,-73.4741,75.1572,-73.5150
261.9599,-0.0131,0.3253,-0.0131,0.0000,74.7664,-73.4317,74.9496,-73.4696
261.9799,-0.0024,-0.1534,-0.0024,0.0000,74.5708,-73.3900,74.7664,-73.4293
261.9999,-0.0087,0.1250,-0.0087,0.0000,74.3753,-73.3480,74.5640,-73.3846
262.0199,-0.0081,0.0522,-0.0081,0.0000,74.1798,-73.3055,74.3703,-73.3416
262.0399,-0.0077,0.0252,-0.0077,0.0000,73.9845,-73.2628,74.1768,-73.2985
262.0599,-0.0113,0.1327,-0.0113,0.0000,73.7893,-73.2190,73.9945,-73.2576
262.0799,-0.0075,-0.0385,-0.0075,0.0000,73.5942,-73.1749,73.7915,-73.2119
262.0999,-0.0150,0.2209,-0.0150,0.0000,73.3994,-73.1298,73.5833,-73.1647
262.1199,-0.0069,-0.1227,-0.0069,0.0000,73.2046,-73.0845,73.4015,-73.1233
262.1399,-0.0068,-0.0445,-0.0068,0.0000,73.0097,-73.0396,73.2089,-73.0793
262.1599,-0.0081,0.0304,-0.0081,0.0000,72.8149,-72.9944,73.0163,-73.0350
262.1799,-0.0058,-0.0385,-0.0058,0.0000,72.6200,-72.9496,72.8158,-72.9886
262.1999,-0.0147,0.2599,-0.0147,0.0000,72.4252,-72.9043,72.6344,-72.9465
262.2199,-0.0070,-0.0952,-0.0070,0.0000,72.2303,-72.8594,72.4292,-72.8986
262.2399,-0.0112,0.0968,-0.0112,0.0000,72.0355,-72.8140,72.2402,-72.8543
262.2599,-0.0127,0.1047,-0.0127,0.0000,71.8409,-72.7677,72.0470,-72.8087
262.2799,-0.0145,0.1202,-0.0145,0.0000,71.6466,-72.7202,71.8547,-72.7631
262.2999,-0.0092,-0.0841,-0.0092,0.0000,71.4525,-72.6723,71.6417,-72.7124
262.3199,-0.0120,0.0621,-0.0120,0.0000,71.2584,-72.6239,71.4431,-72.6648
262.3399,-0.0110,0.0152,-0.0110,0.0000,71.0644,-72.5753,71.2694,-72.6229
262.3599,-0.0067,-0.1034,-0.0067,0.0000,70.8702,-72.5274,71.0711,-72.5749
262.3799,-0.0121,0.1274,-0.0121,0.0000,70.6761,-72.4794,70.8588,-72.5233
262.3999,-0.0088,-0.0235,-0.0088,0.0000,70.4819,-72.4316,70.6677,-72.4765
262.4199,-0.0062,-0.0737,-0.0062,0.0000,70.2875,-72.3844,70.4760,-72.4294
262.4399,-0.0019,-0.1495,-0.0019,0.0000,70.0928,-72.3388,70.2889,-72.3831
262.4599,-0.0088,0.1478,-0.0088,0.0000,69.8979,-72.2937,70.0863,-72.3328
262.4799,-0.0100,0.1165,-0.0100,0.0000,69.7031,-72.2484,69.8935,-72.2846
262.4999,-0.0120,0.1272,-0.0120,0.0000,69.5086,-72.2020,69.7101,-72.2386
262.5199,-0.0147,0.1553,-0.0147,0.0000,69.3144,-72.1542,69.5073,-72.1874
262.5399,-0.0207,0.2691,-0.0207,0.0000,69.1207,-72.1041,69.3047,-72.1359
262.5599,-0.0176,0.0547,-0.0176,0.0000,68.9275,-72.0526,69.1338,-72.0924
262.5799,-0.0145,-0.0446,-0.0145,0.0000,68.7344,-72.0003,68.9374,-72.0420
262.5999,-0.0142,-0.0057,-0.0142,0.0000,68.5414,-71.9482,68.7275,-71.9879
262.6199,-0.0095,-0.1217,-0.0095,0.0000,68.3481,-71.8968,68.5388,-71.9390
262.6399,-0.0105,-0.0087,-0.0105,0.0000,68.1547,-71.8456,68.3572,-71.8917
262.6599,-0.0132,0.0920,-0.0132,0.0000,67.9616,-71.7937,68.1674,-71.8419
262.6799,-0.0057,-0.1623,-0.0057,0.0000,67.7684,-71.7418,67.9629,-71.7881
262.6999,-0.0138,0.1805,-0.0138,0.0000,67.5755,-71.6892,67.7821,-71.7402
262.7199,-0.0105,0.0024,-0.0105,0.0000,67.3825,-71.6365,67.5670,-71.6830
262.7399,-0.0041,-0.1722,-0.0041,0.0000,67.1894,-71.5847,67.3862,-71.6346
262.7599,-0.0092,0.0859,-0.0092,0.0000,66.9962,-71.5328,67.1986,-71.5841
262.7799,-0.0037,-0.1119,-0.0037,0.0000,66.8028,-71.4818,66.9956,-71.5292
262.7999,-0.0074,0.0704,-0.0074,0.0000,66.6095,-71.4307,66.8095,-71.4786
262.8199,-0.0144,0.2553,-0.0144,0.0000,66.4163,-71.3787,66.6236,-71.4278
262.8399,-0.0142,0.1263,-0.0142,0.0000,66.2235,-71.3256,66.4299,-71.3745
262.8599,-0.0086,-0.0880,-0.0086,0.0000,66.0308,-71.2721,66.2292,-71.3191
262.8799,-0.0131,0.1100,-0.0131,0.0000,65.8384,-71.2175,66.0431,-71.2674
262.8999,-0.0100,-0.0260,-0.0100,0.0000,65.6460,-71.1628,65.8336,-71.2088
262.9199,-0.0073,-0.0757,-0.0073,0.0000,65.4535,-71.1086,65.6511,-71.1575
262.9399,-0.0086,0.0204,-0.0086,0.0000,65.2611,-71.0542,65.4500,-71.1007
262.9599,-0.0080,0.0062,-0.0080,0.0000,65.0686,-70.9998,65.2590,-71.0465
262.9799,-0.0086,0.0338,-0.0086,0.0000,64.8763,-70.9450,65.0749,-70.9939
262.9999,-0.0092,0.0469,-0.0092,0.0000,64.6840,-70.8898,64.8830,-70.9388
263.0199,-0.0130,0.1512,-0.0130,0.0000,64.4922,-70.8333,64.6960,-70.8848
263.0399,-0.0096,-0.0158,-0.0096,0.0000,64.3004,-70.7764,64.5000,-70.8279
263.0599,-0.0121,0.0856,-0.0121,0.0000,64.1089,-70.7187,64.2925,-70.7673
263.0799,-0.0057,-0.1355,-0.0057,0.0000,63.9174,-70.6611,64.1080,-70.7131
263.0999,-0.0087,0.0425,-0.0087,0.0000,63.7260,-70.6030,63.9260,-70.6594
263.1199,-0.0082,0.0173,-0.0082,0.0000,63.5347,-70.5447,63.7342,-70.6025
263.1399,-0.0079,0.0140,-0.0079,0.0000,63.3434,-70.4863,63.5278,-70.5409
263.1599,-0.0060,-0.0374,-0.0060,0.0000,63.1520,-70.4283,63.3380,-70.4839
263.1799,-0.0063,0.0044,-0.0063,0.0000,62.9606,-70.3702,63.1462,-70.4260
263.1999,-0.0022,-0.1072,-0.0022,0.0000,62.7690,-70.3129,62.9588,-70.3691
263.2199,-0.0111,0.2278,-0.0111,0.0000,62.5774,-70.2556,62.7800,-70.3146
263.2399,-0.0085,0.0394,-0.0085,0.0000,62.3859,-70.1978,62.5708,-70.2503
263.2599,-0.0056,-0.0525,-0.0056,0.0000,62.1943,-70.1406,62.3906,-70.1947
263.2799,-0.0080,0.0604,-0.0080,0.0000,62.0028,-70.0829,62.2008,-70.1358
263.2999,-0.0118,0.1526,-0.0118,0.0000,61.8117,-70.0241,62.0131,-70.0772
263.3199,-0.0114,0.0737,-0.0114,0.0000,61.6207,-69.9646,61.8087,-70.0131
263.3399,-0.0115,0.0555,-0.0115,0.0000,61.4299,-69.9045,61.6190,-69.9532
263.3599,-0.0108,0.0229,-0.0108,0.0000,61.2392,-69.8443,61.4337,-69.8943
263.3799,-0.0172,0.2190,-0.0172,0.0000,61.0488,-69.7830,61.2304,-69.8294
263.3999,-0.0116,-0.0464,-0.0116,0.0000,60.8585,-69.7215,61.0498,-69.7714
263.4199,-0.0151,0.1031,-0.0151,0.0000,60.6685,-69.6591,60.8716,-69.7139
263.4399,-0.0161,0.0980,-0.0161,0.0000,60.4788,-69.5958,60.6602,-69.6453
263.4599,-0.0093,-0.1377,-0.0093,0.0000,60.2891,-69.5323,60.4818,-69.5870
263.4799,-0.0093,-0.0449,-0.0093,0.0000,60.0993,-69.4693,60.2959,-69.5259
263.4999,-0.0158,0.1893,-0.0158,0.0000,59.9097,-69.4059,60.1148,-69.4661
263.5199,-0.0075,-0.1404,-0.0075,0.0000,59.7198,-69.3428,59.9119,-69.3987
263.5399,-0.0080,-0.0313,-0.0080,0.0000,59.5299,-69.2801,59.7239,-69.3359
263.5599,-0.0095,0.0442,-0.0095,0.0000,59.3402,-69.2170,59.5359,-69.2727
263.5799,-0.0119,0.1091,-0.0119,0.0000,59.1507,-69.1529,59.3497,-69.2098
263.5999,-0.0120,0.0689,-0.0120,0.0000,58.9615,-69.0881,59.1601,-69.1454
263.6199,-0.0119,0.0459,-0.0119,0.0000,58.7724,-69.0229,58.9707,-69.0806
263.6399,-0.0155,0.1474,-0.0155,0.0000,58.5838,-68.9565,58.7869,-69.0175
263.6599,-0.0138,0.0381,-0.0138,0.0000,58.3953,-68.8896,58.5967,-68.9517
263.6799,-0.0083,-0.1257,-0.0083,0.0000,58.2066,-68.8232,58.3945,-68.8814
263.6999,-0.0081,-0.0485,-0.0081,0.0000,58.0178,-68.7572,58.2055,-68.8152
263.7199,-0.0122,0.1159,-0.0122,0.0000,57.8292,-68.6908,58.0294,-68.7532
263.7399,-0.0082,-0.0471,-0.0082,0.0000,57.6404,-68.6249,57.8298,-68.6826
263.7599,-0.0105,0.0622,-0.0105,0.0000,57.4517,-68.5586,57.6483,-68.6180
263.7799,-0.0147,0.1694,-0.0147,0.0000,57.2634,-68.4911,57.4454,-68.5453
263.7999,-0.0110,-0.0128,-0.0110,0.0000,57.0752,-68.4233,57.2693,-68.4819
263.8199,-0.0116,0.0299,-0.0116,0.0000,56.8872,-68.3553,57.0759,-68.4118
263.8399,-0.0172,0.2010,-0.0172,0.0000,56.6995,-68.2862,56.9031,-68.3488
263.8599,-0.0113,-0.0646,-0.0113,0.0000,56.5119,-68.2167,56.7037,-68.2757
263.8799,-0.0122,0.0180,-0.0122,0.0000,56.3244,-68.1472,56.5108,-68.2046
263.8999,-0.0152,0.1170,-0.0152,0.0000,56.1372,-68.0767,56.3184,-68.1332
263.9199,-0.0141,0.0427,-0.0141,0.0000,55.9502,-68.0058,56.1319,-68.0636
263.9399,-0.0098,-0.0886,-0.0098,0.0000,55.7631,-67.9352,55.9525,-67.9962
263.9599,-0.0100,-0.0168,-0.0100,0.0000,55.5759,-67.8649,55.7680,-67.9266
263.9799,-0.0154,0.1719,-0.0154,0.0000,55.3889,-67.7939,55.5901,-67.8590
263.9999,-0.0111,-0.0286,-0.0111,0.0000,55.2019,-67.7230,55.3946,-67.7843
264.0199,-0.0155,0.1348,-0.0155,0.0000,55.0151,-67.6516,55.1970,-67.7084
264.0399,-0.0127,0.0017,-0.0127,0.0000,54.8283,-67.5801,55.0209,-67.6403
264.0599,-0.0149,0.0859,-0.0149,0.0000,54.6418,-67.5078,54.8279,-67.5652
264.0799,-0.0145,0.0494,-0.0145,0.0000,54.4555,-67.4351,54.6453,-67.4937
264.0999,-0.0169,0.1160,-0.0169,0.0000,54.2696,-67.3613,54.4683,-67.4240
264.1199,-0.0149,0.0154,-0.0149,0.0000,54.0838,-67.2873,54.2762,-67.3480
264.1399,-0.0157,0.0522,-0.0157,0.0000,53.8982,-67.2128,54.0846,-67.2716
264.1599,-0.0197,0.1667,-0.0197,0.0000,53.7131,-67.1370,53.8915,-67.1942
264.1799,-0.0170,0.0211,-0.0170,0.0000,53.5282,-67.0607,53.7276,-67.1281
264.1999,-0.0127,-0.0925,-0.0127,0.0000,53.3432,-66.9848,53.5352,-67.0501
264.2199,-0.0168,0.1002,-0.0168,0.0000,53.1584,-66.9084,53.3585,-66.9780
