Time(s),LateralError(m),ControlOutput(u),VehiclePosX(m),ReferencePosX(m),VehicleGlobalX,VehicleGlobalZ,TargetGlobalX,TargetGlobalZ
275.5399,0.0011,0.0138,0.0011,0.0000,10.4172,85.3680,10.5879,85.2647
275.5599,0.0126,-0.3429,0.0126,0.0000,10.2452,85.4700,10.4268,85.3598
275.5799,0.0095,-0.0745,0.0095,0.0000,10.0728,85.5715,10.2360,85.4723
275.5999,0.0076,0.0083,0.0076,0.0000,9.9005,85.6730,10.0776,85.5656
275.6199,0.0128,-0.1634,0.0128,0.0000,9.7278,85.7738,9.9099,85.6643
275.6399,0.0052,0.1370,0.0052,0.0000,9.5551,85.8748,9.7226,85.7746
275.6599,0.0053,0.0486,0.0053,0.0000,9.3827,85.9761,9.5588,85.8710
275.6799,0.0184,-0.3802,0.0184,0.0000,9.2101,86.0771,9.3978,85.9656
275.6999,0.0177,-0.1687,0.0177,0.0000,9.0368,86.1771,9.1943,86.0851
275.7199,-0.0058,0.6019,-0.0058,0.0000,8.8634,86.2768,9.0421,86.1746
275.7399,-0.0081,0.3394,-0.0081,0.0000,8.6903,86.3768,8.8579,86.2827
275.7599,-0.0201,0.5145,-0.0201,0.0000,8.5178,86.4780,8.6750,86.3900
275.7799,-0.0059,-0.1772,-0.0059,0.0000,8.3455,86.5797,8.5155,86.4835
275.7999,-0.0035,-0.1471,-0.0035,0.0000,8.1731,86.6810,8.3455,86.5832
275.8199,-0.0168,0.3321,-0.0168,0.0000,8.0009,86.7827,8.1602,86.6918
275.8399,-0.0043,-0.2099,-0.0043,0.0000,7.8285,86.8841,7.9986,86.7864
275.8599,-0.0018,-0.1660,-0.0018,0.0000,7.6555,86.9845,7.8300,86.8852
275.8799,-0.0032,-0.0347,-0.0032,0.0000,7.4823,87.0845,7.6550,86.9876
275.8999,-0.0090,0.1595,-0.0090,0.0000,7.3094,87.1850,7.4769,87.0918
275.9199,-0.0060,-0.0135,-0.0060,0.0000,7.1364,87.2853,7.3152,87.1864
275.9399,-0.0079,0.0535,-0.0079,0.0000,6.9636,87.3861,7.1335,87.2926
275.9599,-0.0076,0.0225,-0.0076,0.0000,6.7910,87.4871,6.9711,87.3876
275.9799,-0.0060,-0.0339,-0.0060,0.0000,6.6182,87.5878,6.7906,87.4931
275.9999,-0.0158,0.2822,-0.0158,0.0000,6.4457,87.6890,6.6337,87.5848
276.0199,-0.0051,-0.1798,-0.0051,0.0000,6.2729,87.7898,6.4470,87.6939
276.0399,-0.0165,0.2609,-0.0165,0.0000,6.1005,87.8911,6.2619,87.8020
276.0599,-0.0173,0.1554,-0.0173,0.0000,5.9287,87.9935,6.1172,87.8866
276.0799,-0.0033,-0.3334,-0.0033,0.0000,5.7572,88.0964,5.9285,87.9968
276.0999,-0.0081,-0.0041,-0.0081,0.0000,5.5857,88.1993,5.7643,88.0926
276.1199,0.0022,-0.3015,0.0022,0.0000,5.4137,88.3014,5.5840,88.1980
276.1399,0.0181,-0.6156,0.0181,0.0000,5.2409,88.4020,5.3966,88.3074
276.1599,0.0058,0.0718,0.0058,0.0000,5.0676,88.5018,5.2435,88.3968
276.1799,0.0149,-0.2506,0.0149,0.0000,4.8934,88.6002,5.0793,88.4926
276.1999,-0.0059,0.4916,-0.0059,0.0000,4.7189,88.6978,4.8989,88.5980
276.2199,-0.0097,0.3350,-0.0097,0.0000,4.5443,88.7953,4.7138,88.7061
276.2399,-0.0183,0.4111,-0.0183,0.0000,4.3701,88.8936,4.5625,88.7944
276.2599,-0.0134,0.0523,-0.0134,0.0000,4.1961,88.9923,4.3699,88.9069
276.2799,-0.0147,0.0741,-0.0147,0.0000,4.0225,89.0916,4.2070,89.0020
276.2999,-0.0163,0.0956,-0.0163,0.0000,3.8494,89.1917,4.0267,89.1074
276.3199,-0.0175,0.0938,-0.0175,0.0000,3.6767,89.2927,3.8627,89.2032
276.3399,-0.0210,0.1599,-0.0210,0.0000,3.5048,89.3949,3.6740,89.3134
276.3599,-0.0175,-0.0123,-0.0175,0.0000,3.3333,89.4978,3.5046,89.4124
276.3799,-0.0130,-0.1232,-0.0130,0.0000,3.1618,89.6006,3.3422,89.5074
276.3999,-0.0130,-0.0420,-0.0130,0.0000,2.9900,89.7031,3.1605,89.6136
276.4199,-0.0103,-0.0874,-0.0103,0.0000,2.8178,89.8048,2.9898,89.7134
276.4399,-0.0130,0.0476,-0.0130,0.0000,2.6456,89.9065,2.8130,89.8168
276.4599,-0.0104,-0.0432,-0.0104,0.0000,2.4732,90.0079,2.6427,89.9165
276.4799,-0.0099,-0.0254,-0.0099,0.0000,2.3006,90.1090,2.4829,90.0100
276.4999,-0.0084,-0.0481,-0.0084,0.0000,2.1278,90.2097,2.2996,90.1173
276.5199,-0.0098,0.0257,-0.0098,0.0000,1.9552,90.3106,2.1372,90.2124
276.5399,-0.0084,-0.0226,-0.0084,0.0000,1.7824,90.4114,1.9624,90.3149
276.5599,-0.0117,0.0962,-0.0117,0.0000,1.6100,90.5127,1.7939,90.4136
276.5799,-0.0208,0.3250,-0.0208,0.0000,1.4382,90.6152,1.5971,90.5291
276.5999,-0.0116,-0.1113,-0.0116,0.0000,1.2668,90.7183,1.4328,90.6254
276.6199,-0.0140,0.0325,-0.0140,0.0000,1.0956,90.8216,1.2804,90.7149
276.6399,-0.0184,0.1595,-0.0184,0.0000,0.9250,90.9259,1.1122,90.8136
276.6599,0.0097,-0.7524,0.0097,0.0000,0.7545,91.0305,0.9158,90.9291
276.6799,0.0066,-0.2550,0.0066,0.0000,0.5838,91.1347,0.7487,91.0272
276.6999,0.0188,-0.4879,0.0188,0.0000,0.4123,91.2376,0.5649,91.1354
276.7199,0.0118,-0.0298,0.0118,0.0000,0.2406,91.3402,0.4027,91.2308
276.7399,0.0203,-0.2817,0.0203,0.0000,0.0682,91.4415,0.2204,91.3381
276.7599,0.0147,0.0153,0.0147,0.0000,-0.1045,91.5425,0.0546,91.4358
276.7799,0.0123,0.0602,0.0123,0.0000,-0.2770,91.6437,-0.1147,91.5357
276.7999,0.0149,-0.0684,0.0149,0.0000,-0.4498,91.7444,-0.2733,91.6292
276.8199,0.0192,-0.1789,0.0192,0.0000,-0.6232,91.8440,-0.4402,91.7278
276.8399,0.0081,0.2271,0.0081,0.0000,-0.7969,91.9431,-0.6231,91.8358
276.8599,0.0187,-0.2258,0.0187,0.0000,-0.9713,92.0410,-0.7832,91.9305
276.8799,-0.0166,0.9291,-0.0166,0.0000,-1.1460,92.1385,-0.9853,92.0500
276.8999,-0.0116,0.2760,-0.0116,0.0000,-1.3205,92.2362,-1.1516,92.1485
276.9199,-0.0146,0.2241,-0.0146,0.0000,-1.4944,92.3350,-1.3064,92.2403
276.9399,-0.0148,0.1164,-0.0148,0.0000,-1.6677,92.4347,-1.4843,92.3458
276.9599,-0.0195,0.2072,-0.0195,0.0000,-1.8401,92.5362,-1.6670,92.4542
276.9799,-0.0185,0.0791,-0.0185,0.0000,-2.0118,92.6386,-1.8271,92.5494
276.9999,-0.0185,0.0543,-0.0185,0.0000,-2.1833,92.7415,-2.0075,92.6567
277.0199,-0.0208,0.1094,-0.0208,0.0000,-2.3543,92.8453,-2.1643,92.7500
277.0399,-0.0244,0.1767,-0.0244,0.0000,-2.5243,92.9506,-2.3301,92.8487
277.0599,-0.0136,-0.2212,-0.0136,0.0000,-2.6939,93.0567,-2.5237,92.9642
277.0799,-0.0190,0.0762,-0.0190,0.0000,-2.8631,93.1634,-2.7048,93.0723
277.0999,-0.0099,-0.2189,-0.0099,0.0000,-3.0323,93.2700,-2.8696,93.1708
277.1199,0.0084,-0.6355,0.0084,0.0000,-3.2020,93.3758,-3.0260,93.2643
277.1399,0.0082,-0.2881,0.0082,0.0000,-3.3727,93.4801,-3.2101,93.3746
277.1599,0.0180,-0.4315,0.0180,0.0000,-3.5447,93.5821,-3.3905,93.4827
277.1799,0.0164,-0.1671,0.0164,0.0000,-3.7176,93.6827,-3.5346,93.5692
277.1999,0.0074,0.1746,0.0074,0.0000,-3.8909,93.7824,-3.7249,93.6835
277.2199,-0.0009,0.3128,-0.0009,0.0000,-4.0644,93.8820,-3.8906,93.7832
277.2399,-0.0117,0.4605,-0.0117,0.0000,-4.2374,93.9823,-4.0709,93.8918
277.2599,-0.0104,0.1755,-0.0104,0.0000,-4.4096,94.0839,-4.2278,93.9864
277.2799,-0.0105,0.0880,-0.0105,0.0000,-4.5814,94.1863,-4.4038,94.0926
277.2999,-0.0121,0.0974,-0.0121,0.0000,-4.7528,94.2895,-4.5781,94.1980
277.3199,-0.0188,0.2538,-0.0188,0.0000,-4.9231,94.3943,-4.7588,94.3074
277.3399,-0.0109,-0.1066,-0.0109,0.0000,-5.0930,94.4998,-4.9169,94.4032
277.3599,-0.0147,0.0758,-0.0147,0.0000,-5.2625,94.6060,-5.0985,94.5134
277.3799,-0.0125,-0.0197,-0.0125,0.0000,-5.4320,94.7121,-5.2687,94.6168
277.3999,-0.0044,-0.2382,-0.0044,0.0000,-5.6021,94.8174,-5.4324,94.7165
277.4199,-0.0178,0.2962,-0.0178,0.0000,-5.7721,94.9226,-5.5859,94.8100
277.4399,-0.0117,-0.0330,-0.0117,0.0000,-5.9424,95.0276,-5.7617,94.9173
277.4599,-0.0044,-0.2232,-0.0044,0.0000,-6.1133,95.1316,-5.9386,95.0254
277.4799,-0.0068,-0.0256,-0.0068,0.0000,-6.2843,95.2352,-6.1186,95.1357
277.4999,-0.0144,0.2199,-0.0144,0.0000,-6.4550,95.3394,-6.2712,95.2292
277.5199,-0.0140,0.0997,-0.0140,0.0000,-6.6253,95.4443,-6.4656,95.3486
277.5399,-0.0197,0.2282,-0.0197,0.0000,-6.7946,95.5508,-6.6075,95.4358
277.5599,-0.0020,-0.4080,-0.0020,0.0000,-6.9633,95.6581,-6.7928,95.5500
277.5799,0.0141,-0.6631,0.0141,0.0000,-7.1320,95.7656,-6.9528,95.6487
277.5999,0.0077,-0.1190,0.0077,0.0000,-7.3011,95.8724,-7.1396,95.7642
277.6199,0.0118,-0.1865,0.0118,0.0000,-7.4710,95.9780,-7.3128,95.8715
277.6399,0.0088,-0.0107,0.0088,0.0000,-7.6412,96.0829,-7.4703,95.9692
277.6599,0.0131,-0.1461,0.0131,0.0000,-7.8122,96.1866,-7.6544,96.0835
277.6799,0.0041,0.1876,0.0041,0.0000,-7.9836,96.2898,-7.8144,96.1832
277.6999,0.0054,0.0380,0.0054,0.0000,-8.1547,96.3933,-7.9886,96.2918
277.7199,-0.0040,0.2883,-0.0040,0.0000,-8.3253,96.4976,-8.1567,96.3968
277.7399,-0.0164,0.4978,-0.0164,0.0000,-8.4949,96.6036,-8.3098,96.4926
277.7599,-0.0106,0.0628,-0.0106,0.0000,-8.6640,96.7105,-8.5008,96.6124
277.7799,-0.0043,-0.1494,-0.0043,0.0000,-8.8329,96.8177,-8.6637,96.7149
277.7999,-0.0129,0.1930,-0.0129,0.0000,-9.0012,96.9257,-8.8206,96.8136
277.8199,-0.0041,-0.1664,-0.0041,0.0000,-9.1693,97.0340,-9.0035,96.9291
277.8399,0.0118,-0.5477,0.0118,0.0000,-9.3378,97.1417,-9.1794,97.0402
277.8599,0.0090,-0.1748,0.0090,0.0000,-9.5071,97.2483,-9.3459,97.1458
277.8799,0.0114,-0.1594,0.0114,0.0000,-9.6772,97.3535,-9.5167,97.2542
277.8999,-0.0082,0.4988,-0.0082,0.0000,-9.8476,97.4581,-9.6825,97.3598
277.9199,-0.0181,0.5216,-0.0181,0.0000,-10.0180,97.5628,-9.8589,97.4723
277.9399,-0.0134,0.1082,-0.0134,0.0000,-10.1879,97.6683,-10.0049,97.5656
277.9599,-0.0172,0.1739,-0.0172,0.0000,-10.3569,97.7753,-10.1916,97.6852
277.9799,-0.0136,-0.0144,-0.0136,0.0000,-10.5254,97.8830,-10.3511,97.7876
277.9999,-0.0209,0.2234,-0.0209,0.0000,-10.6930,97.9921,-10.5049,97.8866
278.0199,-0.0133,-0.1067,-0.0133,0.0000,-10.8602,98.1020,-10.6857,98.0032
278.0399,-0.0136,-0.0269,-0.0136,0.0000,-11.0273,98.2119,-10.8481,98.1083
278.0599,-0.0127,-0.0264,-0.0127,0.0000,-11.1946,98.3215,-11.0157,98.2168
278.0799,-0.0143,0.0475,-0.0143,0.0000,-11.3616,98.4316,-11.1980,98.3353
278.0999,-0.0097,-0.1006,-0.0097,0.0000,-11.5288,98.5413,-11.3605,98.4412
278.1199,-0.0085,-0.0729,-0.0085,0.0000,-11.6964,98.6504,-11.5260,98.5494
278.1399,-0.0145,0.1527,-0.0145,0.0000,-11.8639,98.7597,-11.6819,98.6514
278.1599,-0.0111,-0.0190,-0.0111,0.0000,-12.0315,98.8688,-11.8637,98.7708
278.1799,-0.0174,0.1889,-0.0174,0.0000,-12.1988,98.9784,-12.0373,98.8852
278.1999,-0.0112,-0.0856,-0.0112,0.0000,-12.3662,99.0879,-12.1925,98.9876
278.2199,-0.0208,0.2595,-0.0208,0.0000,-12.5332,99.1979,-12.3734,99.1074
278.2399,-0.0157,-0.0155,-0.0157,0.0000,-12.7003,99.3078,-12.5334,99.2136
278.2599,-0.0222,0.2024,-0.0222,0.0000,-12.8670,99.4183,-12.7067,99.3291
278.2799,-0.0160,-0.0733,-0.0160,0.0000,-13.0338,99.5286,-12.8538,99.4273
278.2999,-0.0174,0.0257,-0.0174,0.0000,-13.2005,99.6391,-13.0307,99.5458
278.3199,-0.0172,0.0217,-0.0172,0.0000,-13.3670,99.7499,-13.1922,99.6542
278.3399,-0.0207,0.1311,-0.0207,0.0000,-13.5330,99.8615,-13.3488,99.7598
278.3599,-0.0218,0.1110,-0.0218,0.0000,-13.6984,99.9740,-13.5134,99.8710
278.3799,-0.0192,-0.0055,-0.0192,0.0000,-13.8636,100.0867,-13.6837,99.9864
278.3999,-0.0244,0.1712,-0.0244,0.0000,-14.0282,100.2003,-13.8399,100.0926
278.4199,-0.0176,-0.1036,-0.0176,0.0000,-14.1926,100.3141,-14.0155,100.2124
278.4399,-0.0218,0.0967,-0.0218,0.0000,-14.3566,100.4287,-14.1955,100.3357
278.4599,-0.0220,0.0728,-0.0220,0.0000,-14.5201,100.5438,-14.3620,100.4500
278.4799,-0.0217,0.0437,-0.0217,0.0000,-14.6833,100.6594,-14.5276,100.5642
278.4999,-0.0147,-0.1652,-0.0147,0.0000,-14.8468,100.7745,-14.6688,100.6619
278.5199,-0.0168,0.0018,-0.0168,0.0000,-15.0103,100.8897,-14.8534,100.7900
278.5399,-0.0087,-0.2225,-0.0087,0.0000,-15.1743,101.0043,-15.0027,100.8939
278.5599,-0.0084,-0.1002,-0.0084,0.0000,-15.3388,101.1180,-15.1723,101.0124
278.5799,-0.0199,0.3048,-0.0199,0.0000,-15.5034,101.2316,-15.3479,101.1357
278.5999,-0.0197,0.1493,-0.0197,0.0000,-15.6676,101.3458,-15.5103,101.2500
278.6199,-0.0189,0.0615,-0.0189,0.0000,-15.8315,101.4604,-15.6718,101.3642
278.6399,-0.0140,-0.0991,-0.0140,0.0000,-15.9955,101.5749,-15.8223,101.4710
278.6599,-0.0160,0.0291,-0.0160,0.0000,-16.1593,101.6896,-15.9844,101.5864
278.6799,-0.0240,0.2676,-0.0240,0.0000,-16.3225,101.8052,-16.1621,101.7134
278.6999,-0.0201,0.0272,-0.0201,0.0000,-16.4856,101.9211,-16.3061,101.8168
278.7199,-0.0207,0.0497,-0.0207,0.0000,-16.6483,102.0373,-16.4706,101.9354
278.7399,-0.0216,0.0701,-0.0216,0.0000,-16.8106,102.1541,-16.6349,102.0542
278.7599,-0.0225,0.0812,-0.0225,0.0000,-16.9725,102.2716,-16.7980,102.1728
278.7799,-0.0239,0.0996,-0.0239,0.0000,-17.1338,102.3898,-16.9539,102.2866
278.7999,-0.0247,0.0924,-0.0247,0.0000,-17.2946,102.5088,-17.1272,102.4136
278.8199,-0.0228,0.0120,-0.0228,0.0000,-17.4553,102.6279,-17.2840,102.5291
278.8399,-0.0280,0.1823,-0.0280,0.0000,-17.6154,102.7477,-17.4285,102.6358
278.8599,-0.0237,-0.0179,-0.0237,0.0000,-17.7755,102.8676,-17.6102,102.7708
278.8799,-0.0213,-0.0550,-0.0213,0.0000,-17.9359,102.9871,-17.7634,102.8852
278.8999,-0.0245,0.0929,-0.0245,0.0000,-18.0961,103.1068,-17.9139,102.9980
278.9199,-0.0265,0.1288,-0.0265,0.0000,-18.2556,103.2275,-18.0713,103.1165
278.9399,-0.0238,0.0021,-0.0238,0.0000,-18.4149,103.3484,-18.2362,103.2412
278.9599,-0.0251,0.0642,-0.0251,0.0000,-18.5739,103.4698,-18.4091,103.3727
278.9799,-0.0238,0.0176,-0.0238,0.0000,-18.7327,103.5913,-18.5647,103.4918
278.9999,-0.0242,0.0451,-0.0242,0.0000,-18.8913,103.7132,-18.7233,103.6136
279.0199,-0.0249,0.0656,-0.0249,0.0000,-19.0495,103.8355,-18.8711,103.7277
279.0399,-0.0248,0.0514,-0.0248,0.0000,-19.2073,103.9583,-19.0305,103.8514
279.0599,-0.0284,0.1557,-0.0284,0.0000,-19.3644,104.0822,-19.2034,103.9864
279.0799,-0.0277,0.0795,-0.0277,0.0000,-19.5210,104.2066,-19.3388,104.0926
279.0999,-0.0237,-0.0557,-0.0237,0.0000,-19.6776,104.3310,-19.5094,104.2272
279.1199,-0.0239,0.0074,-0.0239,0.0000,-19.8341,104.4554,-19.6588,104.3457
279.1399,-0.0279,0.1469,-0.0279,0.0000,-19.9901,104.5806,-19.8078,104.4647
279.1599,-0.0241,-0.0170,-0.0241,0.0000,-20.1461,104.7058,-19.9790,104.6020
279.1799,-0.0287,0.1551,-0.0287,0.0000,-20.3014,104.8318,-20.1188,104.7148
279.1999,-0.0245,-0.0250,-0.0245,0.0000,-20.4568,104.9577,-20.2837,104.8487
279.2199,-0.0254,0.0407,-0.0254,0.0000,-20.6119,105.0840,-20.4377,104.9746
279.2399,-0.0265,0.0779,-0.0265,0.0000,-20.7665,105.2109,-20.5993,105.1074
279.2599,-0.0272,0.0827,-0.0272,0.0000,-20.9205,105.3384,-20.7528,105.2344
279.2799,-0.0284,0.1012,-0.0284,0.0000,-21.0740,105.4667,-20.9086,105.3642
279.2999,-0.0288,0.0888,-0.0288,0.0000,-21.2269,105.5956,-21.0624,105.4931
279.3199,-0.0296,0.0947,-0.0296,0.0000,-21.3792,105.7253,-21.2010,105.6100
279.3399,-0.0279,0.0227,-0.0279,0.0000,-21.5313,105.8551,-21.3650,105.7494
279.3599,-0.0289,0.0688,-0.0289,0.0000,-21.6830,105.9854,-21.5072,105.8709
279.3799,-0.0285,0.0503,-0.0285,0.0000,-21.8344,106.1161,-21.6607,106.0032
279.3999,-0.0322,0.1641,-0.0322,0.0000,-21.9849,106.2478,-21.8044,106.1277
279.4199,-0.0287,0.0042,-0.0287,0.0000,-22.1351,106.3799,-21.9697,106.2722
279.4399,-0.0286,0.0295,-0.0286,0.0000,-22.2851,106.5122,-22.1184,106.4032
279.4599,-0.0305,0.1002,-0.0305,0.0000,-22.4344,106.6452,-22.2588,106.5277
279.4799,-0.0305,0.0765,-0.0305,0.0000,-22.5833,106.7788,-22.4089,106.6619
279.4999,-0.0314,0.0940,-0.0314,0.0000,-22.7315,106.9131,-22.5561,106.7944
279.5199,-0.0318,0.0877,-0.0318,0.0000,-22.8792,107.0480,-22.7038,106.9285
279.5399,-0.0305,0.0352,-0.0305,0.0000,-23.0266,107.1831,-22.8607,107.0723
279.5599,-0.0313,0.0745,-0.0313,0.0000,-23.1735,107.3188,-23.0025,107.2032
279.5799,-0.0333,0.1255,-0.0333,0.0000,-23.3196,107.4554,-23.1585,107.3485
279.5999,-0.0345,0.1281,-0.0345,0.0000,-23.4649,107.5929,-23.2888,107.4709
279.6199,-0.0328,0.0452,-0.0328,0.0000,-23.6098,107.7307,-23.4394,107.6136
279.6399,-0.0359,0.1470,-0.0359,0.0000,-23.7538,107.8695,-23.5967,107.7642
279.6599,-0.0334,0.0305,-0.0334,0.0000,-23.8976,108.0086,-23.7302,107.8931
279.6799,-0.0343,0.0760,-0.0343,0.0000,-24.0408,108.1482,-23.8715,108.0308
279.6999,-0.0351,0.0964,-0.0351,0.0000,-24.1834,108.2884,-24.0157,108.1728
279.7199,-0.0361,0.1122,-0.0361,0.0000,-24.3251,108.4295,-24.1587,108.3148
279.7399,-0.0383,0.1533,-0.0383,0.0000,-24.4659,108.5716,-24.2921,108.4487
279.7599,-0.0379,0.1004,-0.0379,0.0000,-24.6059,108.7144,-24.4432,108.6020
279.7799,-0.0407,0.1684,-0.0407,0.0000,-24.7447,108.8584,-24.5886,108.7513
279.7999,-0.0380,0.0397,-0.0380,0.0000,-24.8830,109.0029,-24.7177,108.8851
279.8199,-0.0384,0.0705,-0.0384,0.0000,-25.0207,109.1479,-24.8533,109.0272
279.8399,-0.0397,0.1124,-0.0397,0.0000,-25.1577,109.2936,-24.9873,109.1692
279.8599,-0.0400,0.1036,-0.0400,0.0000,-25.2939,109.4401,-25.1255,109.3173
279.8799,-0.0412,0.1256,-0.0412,0.0000,-25.4292,109.5874,-25.2682,109.4723
279.8999,-0.0416,0.1159,-0.0416,0.0000,-25.5637,109.7354,-25.3969,109.6136
279.9199,-0.0426,0.1268,-0.0426,0.0000,-25.6972,109.8843,-25.5322,109.7642
279.9399,-0.0437,0.1372,-0.0437,0.0000,-25.8298,110.0340,-25.6660,109.9148
279.9599,-0.0454,0.1606,-0.0454,0.0000,-25.9611,110.1849,-25.8014,110.0695
279.9799,-0.0456,0.1265,-0.0456,0.0000,-26.0916,110.3365,-25.9287,110.2168
279.9999,-0.0466,0.1357,-0.0466,0.0000,-26.2210,110.4890,-26.0584,110.3692
280.0199,-0.0475,0.1400,-0.0475,0.0000,-26.3494,110.6423,-26.1829,110.5173
280.0399,-0.0486,0.1474,-0.0486,0.0000,-26.4766,110.7966,-26.3101,110.6709
280.0599,-0.0503,0.1719,-0.0503,0.0000,-26.6026,110.9520,-26.4434,110.8344
280.0799,-0.0508,0.1471,-0.0508,0.0000,-26.7274,111.1082,-26.5664,110.9876
280.0999,-0.0530,0.1873,-0.0530,0.0000,-26.8508,111.2656,-26.6793,111.1305
280.1199,-0.0527,0.1352,-0.0527,0.0000,-26.9731,111.4239,-26.8055,111.2926
280.1399,-0.0539,0.1540,-0.0539,0.0000,-27.0943,111.5830,-26.9264,111.4507
280.1599,-0.0552,0.1672,-0.0552,0.0000,-27.2141,111.7431,-27.0462,111.6100
280.1799,-0.0562,0.1680,-0.0562,0.0000,-27.3326,111.9042,-27.1663,111.7728
280.1999,-0.0582,0.1980,-0.0582,0.0000,-27.4496,112.0665,-27.2806,111.9305
280.2199,-0.0596,0.1952,-0.0596,0.0000,-27.5649,112.2298,-27.3960,112.0926
280.2399,-0.0610,0.1951,-0.0610,0.0000,-27.6788,112.3943,-27.5211,112.2723
280.2599,-0.0618,0.1803,-0.0618,0.0000,-27.7911,112.5597,-27.6317,112.4344
280.2799,-0.0631,0.1868,-0.0631,0.0000,-27.9019,112.7262,-27.7409,112.5980
280.2999,-0.0647,0.2019,-0.0647,0.0000,-28.0111,112.8938,-27.8461,112.7588
280.3199,-0.0672,0.2380,-0.0672,0.0000,-28.1183,113.0626,-27.9606,112.9381
280.3399,-0.0687,0.2273,-0.0687,0.0000,-28.2236,113.2327,-28.0661,113.1074
280.3599,-0.0695,0.2032,-0.0695,0.0000,-28.3272,113.4037,-28.1617,113.2643
280.3799,-0.0713,0.2202,-0.0713,0.0000,-28.4290,113.5759,-28.2636,113.4359
280.3999,-0.0730,0.2309,-0.0730,0.0000,-28.5287,113.7493,-28.3664,113.6136
280.4199,-0.0750,0.2446,-0.0750,0.0000,-28.6264,113.9238,-28.4643,113.7876
280.4399,-0.0770,0.2527,-0.0770,0.0000,-28.7219,114.0995,-28.5579,113.9588
280.4599,-0.0794,0.2729,-0.0794,0.0000,-28.8151,114.2765,-28.6480,114.1285
280.4799,-0.0809,0.2551,-0.0809,0.0000,-28.9060,114.4546,-28.7439,114.3149
280.4999,-0.0829,0.2648,-0.0829,0.0000,-28.9945,114.6340,-28.8323,114.4926
280.5199,-0.0850,0.2751,-0.0850,0.0000,-29.0807,114.8145,-28.9186,114.6722
280.5399,-0.0872,0.2845,-0.0872,0.0000,-29.1643,114.9962,-29.0005,114.8487
280.5599,-0.0896,0.2960,-0.0896,0.0000,-29.2452,115.1791,-29.0803,115.0272
280.5799,-0.0918,0.2991,-0.0918,0.0000,-29.3234,115.3631,-29.1588,115.2100
280.5999,-0.0940,0.3039,-0.0940,0.0000,-29.3988,115.5484,-29.2378,115.4020
280.6199,-0.0963,0.3120,-0.0963,0.0000,-29.4714,115.7347,-29.3103,115.5864
280.6399,-0.0988,0.3226,-0.0988,0.0000,-29.5410,115.9222,-29.3770,115.7642
280.6599,-0.1014,0.3317,-0.1014,0.0000,-29.6074,116.1109,-29.4435,115.9500
280.6799,-0.1039,0.3377,-0.1039,0.0000,-29.6708,116.3006,-29.5106,116.1486
280.6999,-0.1063,0.3418,-0.1063,0.0000,-29.7309,116.4913,-29.5703,116.3353
280.7199,-0.1090,0.3533,-0.1090,0.0000,-29.7876,116.6831,-29.6250,116.5173
280.7399,-0.1116,0.3595,-0.1116,0.0000,-29.8409,116.8759,-29.6806,116.7149
280.7599,-0.1148,0.3815,-0.1148,0.0000,-29.8905,117.0696,-29.7324,116.9134
280.7799,-0.1174,0.3790,-0.1174,0.0000,-29.9365,117.2643,-29.7743,117.0865
280.7999,-0.1198,0.3719,-0.1198,0.0000,-29.9789,117.4597,-29.8202,117.2926
280.8199,-0.1225,0.3842,-0.1225,0.0000,-30.0175,117.6560,-29.8585,117.4827
280.8399,-0.1256,0.4027,-0.1256,0.0000,-30.0522,117.8529,-29.8950,117.6835
280.8599,-0.1283,0.4039,-0.1283,0.0000,-30.0828,118.0506,-29.9251,117.8710
280.8799,-0.1312,0.4139,-0.1312,0.0000,-30.1094,118.2488,-29.9523,118.0643
280.8999,-0.1344,0.4283,-0.1344,0.0000,-30.1318,118.4475,-29.9771,118.2722
280.9199,-0.1372,0.4291,-0.1372,0.0000,-30.1499,118.6467,-29.9963,118.4696
280.9399,-0.1397,0.4208,-0.1397,0.0000,-30.1638,118.8462,-30.0102,118.6507
280.9599,-0.1424,0.4266,-0.1424,0.0000,-30.1734,119.0460,-30.0216,118.8543
280.9799,-0.1453,0.4419,-0.1453,0.0000,-30.1786,119.2459,-30.0284,119.0567
280.9999,-0.1479,0.4400,-0.1479,0.0000,-30.1794,119.4459,-30.0307,119.2500
281.0199,-0.1507,0.4489,-0.1507,0.0000,-30.1757,119.6459,-30.0290,119.4358
281.0399,-0.1535,0.4553,-0.1535,0.0000,-30.1674,119.8457,-30.0231,119.6292
281.0599,-0.1556,0.4424,-0.1556,0.0000,-30.1547,120.0453,-30.0119,119.8402
281.0799,-0.1580,0.4464,-0.1580,0.0000,-30.1376,120.2446,-29.9974,120.0308
281.0999,-0.1608,0.4631,-0.1608,0.0000,-30.1158,120.4434,-29.9779,120.2254
281.1199,-0.1641,0.4887,-0.1641,0.0000,-30.0891,120.6416,-29.9544,120.4136
281.1399,-0.1670,0.4935,-0.1670,0.0000,-30.0575,120.8391,-29.9247,120.6124
281.1599,-0.1700,0.5004,-0.1700,0.0000,-30.0209,121.0357,-29.8913,120.8032
281.1799,-0.1726,0.4943,-0.1726,0.0000,-29.9795,121.2314,-29.8526,120.9980
281.1999,-0.1749,0.4893,-0.1749,0.0000,-29.9332,121.4260,-29.8109,121.1848
281.2199,-0.1767,0.4706,-0.1767,0.0000,-29.8824,121.6194,-29.7618,121.3832
281.2399,-0.1783,0.4614,-0.1783,0.0000,-29.8270,121.8116,-29.7124,121.5656
