Time(s),LateralError_e(m),ControlOutput_u,VehiclePos_y(m),ReferencePos_r(m),P_Term,I_Term,D_Term,SteeringAngle_delta(deg),VehicleGlobalX(m),VehicleGlobalZ(m),TargetGlobalX(m),TargetGlobalZ(m)
257.6599,0.0132,-0.1040,0.0132,0.0000,-0.0265,0.0074,-0.0850,-3.6408,117.2858,-79.6939,117.4725,-79.7189
257.6799,0.0056,0.1709,0.0056,0.0000,-0.0112,0.0074,0.1747,-0.6408,117.0868,-79.6739,117.2817,-79.6977
257.6999,0.0133,-0.1567,0.0133,0.0000,-0.0267,0.0074,-0.1374,-3.6408,116.8877,-79.6550,117.0735,-79.6745
257.7199,-0.0153,0.7738,-0.0153,0.0000,0.0306,0.0074,0.7358,-0.6408,116.6886,-79.6362,116.8727,-79.6521
257.7399,-0.0147,0.3477,-0.0147,0.0000,0.0295,0.0074,0.3108,2.3592,116.4896,-79.6167,116.6752,-79.6300
257.7599,-0.0103,0.0417,-0.0103,0.0000,0.0205,0.0075,0.0137,1.4609,116.2906,-79.5969,116.4975,-79.6102
257.7799,-0.0156,0.1944,-0.0156,0.0000,0.0313,0.0075,0.1556,4.4609,116.0917,-79.5758,116.3038,-79.5885
257.7999,-0.0120,-0.0004,-0.0120,0.0000,0.0240,0.0075,-0.0320,1.4609,115.8928,-79.5543,116.0979,-79.5655
257.8199,-0.0163,0.1449,-0.0163,0.0000,0.0326,0.0076,0.1047,4.4609,115.6941,-79.5316,115.9054,-79.5440
257.8399,-0.0146,0.0366,-0.0146,0.0000,0.0292,0.0076,-0.0002,1.4609,115.4955,-79.5085,115.7048,-79.5215
257.8599,-0.0104,-0.0889,-0.0104,0.0000,0.0208,0.0076,-0.1173,-1.5391,115.2968,-79.4857,115.4982,-79.4984
257.8799,-0.0127,0.0440,-0.0127,0.0000,0.0253,0.0076,0.0110,1.4609,115.0981,-79.4626,115.3058,-79.4768
257.8999,-0.0109,-0.0160,-0.0109,0.0000,0.0217,0.0077,-0.0453,-0.5589,114.8994,-79.4397,115.1051,-79.4543
257.9199,-0.0094,-0.0338,-0.0094,0.0000,0.0188,0.0077,-0.0603,-1.1833,114.7007,-79.4170,114.9047,-79.4318
257.9399,-0.0085,-0.0276,-0.0085,0.0000,0.0170,0.0077,-0.0523,-0.9651,114.5020,-79.3947,114.6989,-79.4087
257.9599,-0.0084,-0.0007,-0.0084,0.0000,0.0169,0.0077,-0.0253,-0.0252,114.3032,-79.3723,114.5053,-79.3870
257.9799,-0.0093,0.0380,-0.0093,0.0000,0.0185,0.0077,0.0118,1.3302,114.1045,-79.3496,114.2996,-79.3638
257.9999,-0.0098,0.0477,-0.0098,0.0000,0.0196,0.0077,0.0204,1.6704,113.9059,-79.3264,114.0994,-79.3412
258.0199,-0.0105,0.0566,-0.0105,0.0000,0.0209,0.0078,0.0279,1.9826,113.7073,-79.3027,113.8988,-79.3186
258.0399,-0.0058,-0.0972,-0.0058,0.0000,0.0117,0.0078,-0.1167,-1.0174,113.5087,-79.2792,113.7064,-79.2969
258.0599,-0.0100,0.0913,-0.0100,0.0000,0.0200,0.0078,0.0636,1.9826,113.3101,-79.2552,113.5004,-79.2736
258.0799,-0.0111,0.0882,-0.0111,0.0000,0.0221,0.0078,0.0583,3.0874,113.1117,-79.2303,113.2999,-79.2510
258.0999,-0.0043,-0.1451,-0.0043,0.0000,0.0087,0.0078,-0.1616,0.0874,112.9132,-79.2055,113.1075,-79.2292
258.1199,0.0113,-0.5218,0.0113,0.0000,-0.0226,0.0078,-0.5069,-2.9126,112.7147,-79.1814,112.9019,-79.2059
258.1399,0.0068,-0.1048,0.0068,0.0000,-0.0136,0.0078,-0.0990,-3.6671,112.5160,-79.1583,112.7084,-79.1839
258.1599,0.0134,-0.2458,0.0134,0.0000,-0.0267,0.0078,-0.2268,-6.6671,112.3171,-79.1371,112.5028,-79.1606
258.1799,0.0143,-0.1485,0.0143,0.0000,-0.0287,0.0077,-0.1276,-5.1981,112.1181,-79.1174,112.3028,-79.1378
258.1999,-0.0156,0.8148,-0.0156,0.0000,0.0311,0.0078,0.7759,-2.1981,111.9190,-79.0982,112.1336,-79.1185
258.2199,-0.0076,0.1439,-0.0076,0.0000,0.0151,0.0078,0.1210,0.8019,111.7200,-79.0789,111.9258,-79.0948
258.2399,-0.0166,0.3478,-0.0166,0.0000,0.0333,0.0078,0.3067,3.8019,111.5210,-79.0584,111.7356,-79.0731
258.2599,-0.0165,0.1727,-0.0165,0.0000,0.0330,0.0078,0.1318,6.0437,111.3222,-79.0363,111.5353,-79.0502
258.2799,-0.0112,-0.0581,-0.0112,0.0000,0.0225,0.0079,-0.0884,3.0437,111.1236,-79.0134,111.3275,-79.0264
258.2999,-0.0145,0.0882,-0.0145,0.0000,0.0290,0.0079,0.0513,3.0868,110.9250,-78.9896,111.1349,-79.0043
258.3199,-0.0097,-0.0832,-0.0097,0.0000,0.0194,0.0079,-0.1105,0.0868,110.7264,-78.9657,110.9289,-78.9807
258.3399,-0.0121,0.0494,-0.0121,0.0000,0.0241,0.0079,0.0173,1.7295,110.5279,-78.9414,110.7361,-78.9585
258.3599,-0.0128,0.0605,-0.0128,0.0000,0.0255,0.0080,0.0270,2.1164,110.3294,-78.9165,110.5394,-78.9359
258.3799,-0.0105,-0.0213,-0.0105,0.0000,0.0211,0.0080,-0.0503,-0.7449,110.1310,-78.8918,110.3393,-78.9128
258.3999,-0.0031,-0.2156,-0.0031,0.0000,0.0062,0.0080,-0.2298,-3.7449,109.9324,-78.8681,110.1317,-78.8888
258.4199,-0.0095,0.1039,-0.0095,0.0000,0.0190,0.0080,0.0769,-0.7449,109.7337,-78.8447,109.9418,-78.8668
258.4399,-0.0081,0.0198,-0.0081,0.0000,0.0162,0.0080,-0.0044,0.6936,109.5351,-78.8211,109.7418,-78.8437
258.4599,-0.0016,-0.1727,-0.0016,0.0000,0.0032,0.0080,-0.1839,-2.3064,109.3365,-78.7981,109.5345,-78.8196
258.4799,-0.0055,0.0470,-0.0055,0.0000,0.0110,0.0080,0.0279,0.6936,109.1378,-78.7749,109.3419,-78.7972
258.4999,-0.0022,-0.0661,-0.0022,0.0000,0.0045,0.0081,-0.0786,-2.3064,108.9391,-78.7523,109.1362,-78.7733
258.5199,-0.0049,0.0557,-0.0049,0.0000,0.0097,0.0081,0.0380,0.6936,108.7404,-78.7296,108.9437,-78.7508
258.5399,-0.0071,0.1025,-0.0071,0.0000,0.0143,0.0081,0.0802,3.5879,108.5418,-78.7058,108.7473,-78.7279
258.5599,-0.0059,0.0208,-0.0059,0.0000,0.0118,0.0081,0.0010,0.7296,108.3433,-78.6819,108.5476,-78.7045
258.5799,-0.0032,-0.0589,-0.0032,0.0000,0.0065,0.0081,-0.0735,-2.0619,108.1446,-78.6585,108.3405,-78.6802
258.5999,-0.0061,0.0674,-0.0061,0.0000,0.0122,0.0081,0.0471,0.9381,107.9460,-78.6349,108.1507,-78.6579
258.6199,-0.0050,0.0091,-0.0050,0.0000,0.0100,0.0081,-0.0091,0.3176,107.7474,-78.6112,107.9510,-78.6344
258.6399,-0.0036,-0.0295,-0.0036,0.0000,0.0071,0.0081,-0.0447,-1.0310,107.5488,-78.5877,107.7441,-78.6100
258.6599,-0.0030,-0.0201,-0.0030,0.0000,0.0061,0.0081,-0.0343,-0.7044,107.3502,-78.5645,107.5518,-78.5873
258.6799,-0.0038,0.0219,-0.0038,0.0000,0.0076,0.0081,0.0062,0.7667,107.1515,-78.5410,107.3467,-78.5630
258.6999,-0.0031,-0.0034,-0.0031,0.0000,0.0061,0.0081,-0.0177,-0.1178,106.9529,-78.5176,107.1545,-78.5402
258.7199,-0.0056,0.0812,-0.0056,0.0000,0.0112,0.0082,0.0619,2.8420,106.7544,-78.4934,106.9585,-78.5169
258.7399,-0.0047,0.0196,-0.0047,0.0000,0.0093,0.0082,0.0021,0.6869,106.5559,-78.4690,106.7590,-78.4932
258.7599,-0.0036,-0.0145,-0.0036,0.0000,0.0071,0.0082,-0.0298,-0.5087,106.3574,-78.4447,106.5524,-78.4685
258.7799,0.0055,-0.2680,0.0055,0.0000,-0.0110,0.0082,-0.2652,-3.5087,106.1587,-78.4215,106.3627,-78.4458
258.7999,-0.0048,0.1862,-0.0048,0.0000,0.0096,0.0082,0.1684,-0.5087,105.9601,-78.3983,106.1635,-78.4219
258.8199,-0.0034,0.0502,-0.0034,0.0000,0.0067,0.0082,0.0353,1.7571,105.7615,-78.3747,105.9569,-78.3971
258.8399,-0.0037,0.0394,-0.0037,0.0000,0.0073,0.0082,0.0239,1.3780,105.5629,-78.3507,105.7651,-78.3740
258.8599,-0.0029,0.0045,-0.0029,0.0000,0.0059,0.0082,-0.0095,0.1583,105.3644,-78.3266,105.5603,-78.3493
258.8799,-0.0042,0.0475,-0.0042,0.0000,0.0084,0.0082,0.0309,1.6635,105.1659,-78.3021,105.3685,-78.3261
258.8999,-0.0070,0.1150,-0.0070,0.0000,0.0141,0.0082,0.0927,4.0240,104.9675,-78.2765,105.1729,-78.3024
258.9199,0.0066,-0.3445,0.0066,0.0000,-0.0132,0.0082,-0.3394,1.0240,104.7692,-78.2506,104.9739,-78.2782
258.9399,0.0030,-0.0473,0.0030,0.0000,-0.0060,0.0082,-0.0495,-1.6571,104.5708,-78.2251,104.7677,-78.2531
258.9599,0.0092,-0.2059,0.0092,0.0000,-0.0185,0.0082,-0.1956,-4.6571,104.3723,-78.2009,104.5786,-78.2301
258.9799,0.0089,-0.0868,0.0089,0.0000,-0.0178,0.0082,-0.0771,-3.0363,104.1737,-78.1776,104.3798,-78.2057
258.9999,0.0029,0.1365,0.0029,0.0000,-0.0057,0.0081,0.1340,-0.0363,103.9750,-78.1543,104.1737,-78.1805
259.0199,0.0077,-0.0831,0.0077,0.0000,-0.0154,0.0081,-0.0758,-2.9079,103.7763,-78.1318,103.9823,-78.1569
259.0399,-0.0015,0.2345,-0.0015,0.0000,0.0030,0.0081,0.2233,0.0921,103.5776,-78.1093,103.7778,-78.1318
259.0599,-0.0090,0.3334,-0.0090,0.0000,0.0180,0.0082,0.3072,3.0921,103.3789,-78.0859,103.5865,-78.1081
259.0799,-0.0125,0.2673,-0.0125,0.0000,0.0250,0.0082,0.2340,6.0921,103.1805,-78.0608,103.3913,-78.0840
259.0999,-0.0124,0.1324,-0.0124,0.0000,0.0247,0.0082,0.0995,4.6346,102.9823,-78.0344,103.1928,-78.0593
259.1199,-0.0048,-0.1478,-0.0048,0.0000,0.0097,0.0082,-0.1657,1.6346,102.7841,-78.0076,102.9870,-78.0337
259.1399,0.0146,-0.6364,0.0146,0.0000,-0.0293,0.0082,-0.6153,-1.3654,102.5858,-77.9812,102.7985,-78.0102
259.1599,0.0149,-0.3019,0.0149,0.0000,-0.0298,0.0082,-0.2803,-4.3654,102.3874,-77.9559,102.6001,-77.9854
259.1799,0.0080,0.0598,0.0080,0.0000,-0.0160,0.0081,0.0677,-1.3654,102.1890,-77.9311,102.3945,-77.9596
259.1999,0.0132,-0.1326,0.0132,0.0000,-0.0264,0.0081,-0.1144,-4.3654,101.9904,-77.9074,102.1758,-77.9321
259.2199,0.0061,0.1415,0.0061,0.0000,-0.0123,0.0081,0.1457,-1.3654,101.7917,-77.8842,101.9842,-77.9079
259.2399,-0.0108,0.5676,-0.0108,0.0000,0.0217,0.0081,0.5377,1.6346,101.5931,-77.8604,101.7811,-77.8822
259.2599,-0.0103,0.2526,-0.0103,0.0000,0.0207,0.0081,0.2238,4.6346,101.3947,-77.8354,101.5834,-77.8571
259.2799,-0.0100,0.1168,-0.0100,0.0000,0.0199,0.0082,0.0887,4.0880,101.1964,-77.8093,101.3854,-77.8320
259.2999,-0.0018,-0.1772,-0.0018,0.0000,0.0035,0.0082,-0.1889,1.0880,100.9982,-77.7829,101.1956,-77.8078
259.3199,-0.0061,0.0591,-0.0061,0.0000,0.0123,0.0082,0.0386,2.0681,100.8000,-77.7558,100.9921,-77.7818
259.3399,0.0057,-0.3164,0.0057,0.0000,-0.0114,0.0082,-0.3131,-0.9319,100.6018,-77.7291,100.7943,-77.7564
259.3599,0.0041,-0.0946,0.0041,0.0000,-0.0082,0.0082,-0.0945,-3.3104,100.4035,-77.7032,100.6047,-77.7320
259.3799,0.0030,-0.0093,0.0030,0.0000,-0.0061,0.0082,-0.0114,-0.3267,100.2051,-77.6775,100.4020,-77.7059
259.3999,0.0069,-0.1178,0.0069,0.0000,-0.0137,0.0081,-0.1122,-3.3267,100.0067,-77.6527,100.2110,-77.6812
259.4199,0.0028,0.0671,0.0028,0.0000,-0.0055,0.0081,0.0645,-0.3267,99.8082,-77.6279,100.0084,-77.6549
259.4399,0.0110,-0.2142,0.0110,0.0000,-0.0220,0.0081,-0.2003,-3.3267,99.6097,-77.6041,99.8190,-77.6302
259.4599,-0.0119,0.5818,-0.0119,0.0000,0.0239,0.0081,0.5498,-0.3267,99.4111,-77.5804,99.6216,-77.6045
259.4799,-0.0080,0.1582,-0.0080,0.0000,0.0160,0.0082,0.1341,2.6733,99.2126,-77.5559,99.4187,-77.5779
259.4999,-0.0154,0.3032,-0.0154,0.0000,0.0307,0.0082,0.2643,5.6733,99.0143,-77.5299,99.1988,-77.5491
259.5199,-0.0143,0.1258,-0.0143,0.0000,0.0287,0.0082,0.0889,4.4025,98.8161,-77.5026,99.0016,-77.5231
259.5399,-0.0097,-0.0618,-0.0097,0.0000,0.0194,0.0082,-0.0895,1.4025,98.6181,-77.4750,98.8079,-77.4975
259.5599,-0.0026,-0.2234,-0.0026,0.0000,0.0053,0.0082,-0.2369,-1.5975,98.4199,-77.4478,98.6181,-77.4724
259.5799,-0.0050,-0.0220,-0.0050,0.0000,0.0099,0.0082,-0.0402,-0.7711,98.2217,-77.4208,98.4155,-77.4454
259.5999,-0.0042,-0.0228,-0.0042,0.0000,0.0084,0.0083,-0.0394,-0.7982,98.0235,-77.3940,98.2259,-77.4202
259.6199,-0.0021,-0.0633,-0.0021,0.0000,0.0042,0.0083,-0.0757,-2.2155,97.8253,-77.3679,98.0218,-77.3929
259.6399,-0.0014,-0.0413,-0.0014,0.0000,0.0028,0.0083,-0.0524,-1.4464,97.6269,-77.3421,97.8250,-77.3665
259.6599,-0.0088,0.2095,-0.0088,0.0000,0.0177,0.0083,0.1836,1.5536,97.4286,-77.3159,97.6188,-77.3387
259.6799,-0.0075,0.0685,-0.0075,0.0000,0.0151,0.0083,0.0452,2.3989,97.2305,-77.2891,97.4359,-77.3140
259.6999,-0.0051,-0.0291,-0.0051,0.0000,0.0102,0.0083,-0.0476,-0.6011,97.0322,-77.2624,97.2266,-77.2857
259.7199,-0.0047,-0.0150,-0.0047,0.0000,0.0094,0.0083,-0.0327,-0.5247,96.8340,-77.2358,97.0292,-77.2588
259.7399,-0.0040,-0.0185,-0.0040,0.0000,0.0079,0.0083,-0.0348,-0.6489,96.6358,-77.2095,96.8361,-77.2325
259.7599,-0.0047,0.0239,-0.0047,0.0000,0.0095,0.0083,0.0061,0.8357,96.4375,-77.1829,96.6382,-77.2054
259.7799,-0.0087,0.1395,-0.0087,0.0000,0.0174,0.0083,0.1137,3.8357,96.2394,-77.1552,96.4453,-77.1789
259.7999,-0.0089,0.0805,-0.0089,0.0000,0.0177,0.0084,0.0544,2.8162,96.0415,-77.1268,96.2326,-77.1496
259.8199,-0.0127,0.1659,-0.0127,0.0000,0.0255,0.0084,0.1320,5.8051,95.8437,-77.0967,96.0541,-77.1250
259.8399,-0.0011,-0.2561,-0.0011,0.0000,0.0021,0.0084,-0.2666,2.8051,95.6461,-77.0659,95.8444,-77.0959
259.8599,0.0092,-0.4153,0.0092,0.0000,-0.0185,0.0084,-0.4052,-0.1949,95.4485,-77.0352,95.6547,-77.0695
259.8799,0.0109,-0.2394,0.0109,0.0000,-0.0218,0.0084,-0.2259,-3.1949,95.2508,-77.0053,95.4384,-77.0393
259.8999,0.0084,-0.0378,0.0084,0.0000,-0.0167,0.0083,-0.0294,-1.3246,95.0530,-76.9758,95.2531,-77.0133
259.9199,0.0161,-0.2510,0.0161,0.0000,-0.0321,0.0083,-0.2272,-4.3246,94.8550,-76.9474,95.0646,-76.9868
259.9399,0.0112,0.0211,0.0112,0.0000,-0.0224,0.0083,0.0351,-1.3246,94.6569,-76.9195,94.8481,-76.9563
259.9599,0.0147,-0.1025,0.0147,0.0000,-0.0293,0.0083,-0.0814,-3.5862,94.4588,-76.8925,94.6446,-76.9275
259.9799,0.0087,0.1215,0.0087,0.0000,-0.0174,0.0082,0.1306,-0.5862,94.2606,-76.8657,94.4556,-76.9006
259.9999,0.0141,-0.1138,0.0141,0.0000,-0.0283,0.0082,-0.0938,-3.5862,94.0622,-76.8399,94.2474,-76.8709
260.0199,0.0086,0.1031,0.0086,0.0000,-0.0172,0.0082,0.1122,-0.5862,93.8639,-76.8143,94.0689,-76.8454
260.0399,0.0067,0.0983,0.0067,0.0000,-0.0133,0.0082,0.1035,2.4138,93.6656,-76.7880,93.8573,-76.8150
260.0599,-0.0013,0.2797,-0.0013,0.0000,0.0027,0.0082,0.2689,5.4138,93.4676,-76.7602,93.6646,-76.7872
260.0799,-0.0109,0.4151,-0.0109,0.0000,0.0218,0.0082,0.3852,8.4138,93.2699,-76.7300,93.4571,-76.7572
260.0999,-0.0083,0.1231,-0.0083,0.0000,0.0166,0.0082,0.0983,5.4138,93.0724,-76.6984,93.2781,-76.7312
260.1199,0.0116,-0.5257,0.0116,0.0000,-0.0232,0.0082,-0.5107,2.4138,92.8750,-76.6661,93.0831,-76.7028
260.1399,0.0065,-0.0883,0.0065,0.0000,-0.0130,0.0082,-0.0835,-0.5862,92.6776,-76.6339,92.8760,-76.6725
260.1599,0.0120,-0.2065,0.0120,0.0000,-0.0240,0.0082,-0.1906,-3.5862,92.4801,-76.6027,92.6837,-76.6442
260.1799,0.0128,-0.1243,0.0128,0.0000,-0.0256,0.0081,-0.1068,-4.3516,92.2823,-76.5728,92.4726,-76.6131
260.1999,0.0189,-0.2478,0.0189,0.0000,-0.0379,0.0081,-0.2180,-7.3516,92.0843,-76.5449,92.2950,-76.5869
260.2199,0.0118,0.0862,0.0118,0.0000,-0.0236,0.0081,0.1017,-4.3516,91.8861,-76.5181,92.0879,-76.5561
260.2399,0.0169,-0.1237,0.0169,0.0000,-0.0339,0.0080,-0.0979,-4.3304,91.6877,-76.4926,91.8998,-76.5281
260.2599,0.0059,0.2606,0.0059,0.0000,-0.0118,0.0080,0.2644,-1.3304,91.4893,-76.4675,91.6826,-76.4956
260.2799,-0.0064,0.4816,-0.0064,0.0000,0.0129,0.0080,0.4607,1.6696,91.2909,-76.4419,91.4831,-76.4656
260.2999,-0.0070,0.2410,-0.0070,0.0000,0.0140,0.0081,0.2190,4.6696,91.0927,-76.4150,91.2963,-76.4375
260.3199,-0.0141,0.3329,-0.0141,0.0000,0.0283,0.0081,0.2965,7.6696,90.8949,-76.3859,91.0826,-76.4051
260.3399,-0.0137,0.1555,-0.0137,0.0000,0.0275,0.0081,0.1199,5.4418,90.6972,-76.3554,90.9063,-76.3783
260.3599,-0.0092,-0.0463,-0.0092,0.0000,0.0184,0.0081,-0.0728,2.4418,90.4997,-76.3242,90.6961,-76.3463
260.3799,-0.0086,-0.0229,-0.0086,0.0000,0.0173,0.0081,-0.0483,-0.5582,90.3021,-76.2931,90.5042,-76.3169
260.3999,-0.0089,0.0121,-0.0089,0.0000,0.0178,0.0082,-0.0139,0.4221,90.1045,-76.2619,90.2981,-76.2852
260.4199,-0.0090,0.0222,-0.0090,0.0000,0.0180,0.0082,-0.0039,0.7774,89.9070,-76.2305,90.0995,-76.2545
260.4399,-0.0080,-0.0046,-0.0080,0.0000,0.0160,0.0082,-0.0288,-0.1624,89.7095,-76.1992,89.9134,-76.2257
260.4599,-0.0068,-0.0244,-0.0068,0.0000,0.0136,0.0082,-0.0462,-0.8527,89.5119,-76.1681,89.7147,-76.1948
260.4799,-0.0122,0.1622,-0.0122,0.0000,0.0244,0.0082,0.1296,2.1473,89.3145,-76.1364,89.5017,-76.1615
260.4999,-0.0074,-0.0532,-0.0074,0.0000,0.0148,0.0082,-0.0763,-0.8527,89.1169,-76.1049,89.3091,-76.1313
260.5199,-0.0075,-0.0080,-0.0075,0.0000,0.0150,0.0083,-0.0312,-0.2789,88.9194,-76.0735,89.1239,-76.1021
260.5399,-0.0070,-0.0041,-0.0070,0.0000,0.0141,0.0083,-0.0265,-0.1446,88.7219,-76.0421,88.9259,-76.0708
260.5599,-0.0121,0.1615,-0.0121,0.0000,0.0242,0.0083,0.1291,2.8554,88.5245,-76.0100,88.7111,-76.0367
260.5799,-0.0071,-0.0597,-0.0071,0.0000,0.0142,0.0083,-0.0822,-0.1446,88.3271,-75.9779,88.5187,-76.0060
260.5999,-0.0033,-0.1275,-0.0033,0.0000,0.0066,0.0083,-0.1424,-3.1446,88.1296,-75.9467,88.3296,-75.9757
260.6199,-0.0054,0.0146,-0.0054,0.0000,0.0108,0.0083,-0.0045,-0.1446,87.9320,-75.9155,88.1256,-75.9430
260.6399,-0.0038,-0.0305,-0.0038,0.0000,0.0076,0.0083,-0.0464,-1.0664,87.7344,-75.8846,87.9319,-75.9117
260.6599,-0.0086,0.1381,-0.0086,0.0000,0.0171,0.0084,0.1126,1.9336,87.5369,-75.8531,87.7282,-75.8787
260.6799,-0.0073,0.0377,-0.0073,0.0000,0.0146,0.0084,0.0147,1.3204,87.3394,-75.8213,87.5425,-75.8485
260.6999,-0.0117,0.1598,-0.0117,0.0000,0.0233,0.0084,0.1281,4.3204,87.1422,-75.7884,87.3305,-75.8138
260.7199,-0.0133,0.1367,-0.0133,0.0000,0.0266,0.0084,0.1017,4.7860,86.9451,-75.7540,87.1550,-75.7850
260.7399,-0.0069,-0.1097,-0.0069,0.0000,0.0139,0.0084,-0.1320,1.7860,86.7482,-75.7192,86.9399,-75.7495
260.7599,-0.0129,0.1410,-0.0129,0.0000,0.0257,0.0085,0.1068,4.7860,86.5515,-75.6831,86.7358,-75.7158
260.7799,0.0111,-0.6344,0.0111,0.0000,-0.0222,0.0084,-0.6206,1.7860,86.3549,-75.6465,86.5619,-75.6869
260.7999,0.0146,-0.3936,0.0146,0.0000,-0.0293,0.0084,-0.3727,-1.2140,86.1582,-75.6102,86.3406,-75.6499
260.8199,0.0126,-0.1246,0.0126,0.0000,-0.0251,0.0084,-0.1078,-4.2140,85.9613,-75.5751,86.1653,-75.6205
260.8399,0.0113,-0.0254,0.0113,0.0000,-0.0225,0.0084,-0.0112,-1.2140,85.7643,-75.5403,85.9621,-75.5863
260.8599,0.0129,-0.0685,0.0129,0.0000,-0.0258,0.0083,-0.0510,-2.3984,85.5673,-75.5062,85.7587,-75.5519
260.8799,0.0158,-0.1274,0.0158,0.0000,-0.0317,0.0083,-0.1040,-4.4584,85.3700,-75.4733,85.5739,-75.5206
260.8999,0.0134,0.0022,0.0134,0.0000,-0.0269,0.0083,0.0208,-1.4584,85.1726,-75.4408,85.3626,-75.4845
260.9199,0.0159,-0.0819,0.0159,0.0000,-0.0317,0.0082,-0.0584,-2.8655,84.9752,-75.4091,85.1595,-75.4497
260.9399,0.0089,0.1586,0.0089,0.0000,-0.0178,0.0082,0.1682,0.1345,84.7777,-75.3774,84.9751,-75.4180
260.9599,0.0072,0.1145,0.0072,0.0000,-0.0145,0.0082,0.1208,3.1345,84.5804,-75.3448,84.7733,-75.3831
260.9799,0.0052,0.1081,0.0052,0.0000,-0.0104,0.0082,0.1102,3.7821,84.3832,-75.3111,84.5815,-75.3498
260.9999,0.0048,0.0575,0.0048,0.0000,-0.0097,0.0082,0.0590,2.0121,84.1862,-75.2769,84.3800,-75.3147
261.0199,0.0086,-0.0883,0.0086,0.0000,-0.0172,0.0082,-0.0793,-0.9879,83.9891,-75.2430,84.1932,-75.2820
261.0399,0.0151,-0.2369,0.0151,0.0000,-0.0302,0.0081,-0.2149,-3.9879,83.7918,-75.2102,83.9740,-75.2435
261.0599,0.0011,0.2987,0.0011,0.0000,-0.0023,0.0081,0.2928,-0.9879,83.5945,-75.1776,83.7920,-75.2113
261.0799,-0.0101,0.4713,-0.0101,0.0000,0.0202,0.0082,0.4430,2.0121,83.3972,-75.1445,83.6046,-75.1780
261.0999,-0.0126,0.2988,-0.0126,0.0000,0.0252,0.0082,0.2654,5.0121,83.2002,-75.1100,83.3859,-75.1391
261.1199,-0.0043,-0.0954,-0.0043,0.0000,0.0087,0.0082,-0.1122,2.0121,83.0033,-75.0750,83.1997,-75.1057
261.1399,-0.0068,0.0412,-0.0068,0.0000,0.0136,0.0082,0.0194,1.4428,82.8065,-75.0395,82.9991,-75.0696
261.1599,-0.0048,-0.0311,-0.0048,0.0000,0.0095,0.0082,-0.0488,-1.0889,82.6096,-75.0044,82.8084,-75.0352
261.1799,-0.0058,0.0279,-0.0058,0.0000,0.0116,0.0082,0.0080,0.9765,82.4127,-74.9689,82.6079,-74.9988
261.1999,-0.0130,0.2382,-0.0130,0.0000,0.0260,0.0083,0.2039,3.9765,82.2161,-74.9324,82.4253,-74.9655
261.2199,-0.0090,0.0041,-0.0090,0.0000,0.0180,0.0083,-0.0221,0.9765,82.0195,-74.8957,82.2243,-74.9287
261.2399,-0.0069,-0.0466,-0.0069,0.0000,0.0137,0.0083,-0.0687,-1.6325,81.8229,-74.8593,82.0153,-74.8902
261.2599,-0.0072,0.0006,-0.0072,0.0000,0.0143,0.0083,-0.0221,0.0197,81.6262,-74.8230,81.8183,-74.8538
261.2799,-0.0086,0.0561,-0.0086,0.0000,0.0172,0.0083,0.0306,1.9641,81.4296,-74.7861,81.6341,-74.8196
261.2999,-0.0148,0.2238,-0.0148,0.0000,0.0296,0.0084,0.1858,4.9641,81.2333,-74.7479,81.4166,-74.7790
261.3199,-0.0051,-0.1689,-0.0051,0.0000,0.0102,0.0084,-0.1875,1.9641,81.0371,-74.7091,81.2378,-74.7455
261.3399,-0.0052,-0.0606,-0.0052,0.0000,0.0105,0.0084,-0.0794,-1.0359,80.8408,-74.6706,81.0423,-74.7087
261.3599,-0.0093,0.1055,-0.0093,0.0000,0.0186,0.0084,0.0785,1.9641,80.6447,-74.6316,80.8500,-74.6724
261.3799,0.0061,-0.3990,0.0061,0.0000,-0.0122,0.0084,-0.3952,-1.0359,80.4485,-74.5928,80.6501,-74.6344
261.3999,0.0031,-0.0904,0.0031,0.0000,-0.0063,0.0084,-0.0924,-3.1624,80.2521,-74.5550,80.4469,-74.5956
261.4199,0.0033,-0.0444,0.0033,0.0000,-0.0067,0.0084,-0.0461,-1.5555,80.0556,-74.5175,80.2505,-74.5579
261.4399,0.0089,-0.1856,0.0089,0.0000,-0.0178,0.0083,-0.1761,-4.5555,79.8589,-74.4813,80.0634,-74.5219
261.4599,0.0039,0.0627,0.0039,0.0000,-0.0078,0.0083,0.0622,-1.5555,79.6622,-74.4455,79.8550,-74.4815
261.4799,-0.0018,0.1989,-0.0018,0.0000,0.0037,0.0083,0.1869,1.4445,79.4655,-74.4094,79.6634,-74.4442
261.4999,-0.0099,0.3365,-0.0099,0.0000,0.0199,0.0084,0.3082,4.4445,79.2690,-74.3720,79.4572,-74.4039
261.5199,-0.0091,0.1415,-0.0091,0.0000,0.0183,0.0084,0.1148,4.9519,79.0728,-74.3332,79.2775,-74.3686
261.5399,-0.0134,0.2058,-0.0134,0.0000,0.0269,0.0084,0.1705,7.2016,78.8770,-74.2925,79.0860,-74.3308
261.5599,-0.0106,0.0257,-0.0106,0.0000,0.0212,0.0084,-0.0039,4.2016,78.6814,-74.2506,78.8875,-74.2915
261.5799,-0.0071,-0.0769,-0.0071,0.0000,0.0142,0.0084,-0.0995,1.2016,78.4859,-74.2084,78.6884,-74.2518
